state_name,total_submitted_results,out_of_how_many,number_of_lgas,number_of_wards,ward_name,polling_units,submitted_results,lga_url
AKWA IBOM,167443,176846,31,11,EKET (LGA: 03) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e8
AKWA IBOM,167443,176846,31,10,EASTERN OBOLO (LGA: 02) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e7
AKWA IBOM,167443,176846,31,10,ESIT EKET (UQUO) (LGA: 04) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e9
AKWA IBOM,167443,176846,31,11,IBIONO IBOM (LGA: 10) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0ef
ANAMBRA,167443,176846,21,11,AYAMELUM (LGA: 02) - ANAMBRA,191.0,54.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de106
ANAMBRA,167443,176846,21,10,ANAMBRA WEST (LGA: 04) - ANAMBRA,164.0,164.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de108
AKWA IBOM,167443,176846,31,10,IBESIKPO ASUTAN (LGA: 09) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0ee
AKWA IBOM,167443,176846,31,11,ETINAN (LGA: 07) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0ec
ANAMBRA,167443,176846,21,20,AGUATA (LGA: 01) - ANAMBRA,342.0,342.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de105
ANAMBRA,167443,176846,21,15,ANAMBRA EAST (LGA: 03) - ANAMBRA,241.0,241.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de107
ANAMBRA,167443,176846,21,12,EKWUSIGO (LGA: 09) - ANAMBRA,193.0,106.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de10d
AKWA IBOM,167443,176846,31,11,IKOT EKPENE (LGA: 14) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f3
AKWA IBOM,167443,176846,31,10,INI (LGA: 15) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f4
ANAMBRA,167443,176846,21,14,DUNUKOFIA (LGA: 08) - ANAMBRA,165.0,164.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de10c
ANAMBRA,167443,176846,21,14,AWKA NORTH (LGA: 06) - ANAMBRA,150.0,150.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de10a
AKWA IBOM,167443,176846,31,10,NSIT IBOM (LGA: 20) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f9
AKWA IBOM,167443,176846,31,11,ESSIEN UDIM (LGA: 05) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0ea
ANAMBRA,167443,176846,21,10,NNEWI NORTH (LGA: 14) - ANAMBRA,318.0,317.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de112
ANAMBRA,167443,176846,21,18,NJIKOKA (LGA: 13) - ANAMBRA,231.0,224.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de111
AKWA IBOM,167443,176846,31,11,IKONO (LGA: 12) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f1
AKWA IBOM,167443,176846,31,10,NSIT ATAI (LGA: 19) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f8
ANAMBRA,167443,176846,21,12,IDEMILI NORTH (LGA: 10) - ANAMBRA,467.0,161.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de10e
ANAMBRA,167443,176846,21,20,NNEWI SOUTH (LGA: 15) - ANAMBRA,297.0,278.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de113
AKWA IBOM,167443,176846,31,11,ABAK (LGA: 01) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e6
AKWA IBOM,167443,176846,31,10,ORON (LGA: 25) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de0fe
ANAMBRA,167443,176846,21,12,IDEMILI-SOUTH (LGA: 11) - ANAMBRA,243.0,113.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de10f
ANAMBRA,167443,176846,21,17,ONITSHA -SOUTH (LGA: 18) - ANAMBRA,321.0,321.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de116
AKWA IBOM,167443,176846,31,12,ONNA (LGA: 24) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de0fd
AKWA IBOM,167443,176846,31,10,IBENO (LGA: 08) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0ed
ANAMBRA,167443,176846,21,18,ORUMBA NORTH (LGA: 19) - ANAMBRA,253.0,253.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de117
ANAMBRA,167443,176846,21,16,OGBARU (LGA: 16) - ANAMBRA,383.0,311.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de114
AKWA IBOM,167443,176846,31,11,URUAN (LGA: 29) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de102
AKWA IBOM,167443,176846,31,10,MBO (LGA: 17) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f6
ANAMBRA,167443,176846,21,19,ANAOCHA (LGA: 05) - ANAMBRA,320.0,288.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de109
ANAMBRA,167443,176846,21,18,ORUMBA  SOUTH (LGA: 20) - ANAMBRA,208.0,206.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de118
AKWA IBOM,167443,176846,31,10,ETIM EKPO (LGA: 06) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0eb
AKWA IBOM,167443,176846,31,10,URUE OFFONG/ORUKO (LGA: 30) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de103
ANAMBRA,167443,176846,21,15,OYI (LGA: 21) - ANAMBRA,207.0,193.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de119
ANAMBRA,167443,176846,21,20,AWKA SOUTH (LGA: 07) - ANAMBRA,390.0,389.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de10b
AKWA IBOM,167443,176846,31,10,OBOT AKARA (LGA: 22) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0fb
AKWA IBOM,167443,176846,31,10,IKA (LGA: 11) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f0
ANAMBRA,167443,176846,21,20,IHALA (LGA: 12) - ANAMBRA,323.0,188.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de110
ANAMBRA,167443,176846,21,15,ONITSHA-NORTH (LGA: 17) - ANAMBRA,313.0,313.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de115
AKWA IBOM,167443,176846,31,10,IKOT ABASI (LGA: 13) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f2
AKWA IBOM,167443,176846,31,10,UDUNG UKO (LGA: 27) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de100
AKWA IBOM,167443,176846,31,14,MKPAT ENIN (LGA: 18) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f7
AKWA IBOM,167443,176846,31,10,ITU (LGA: 16) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f5
AKWA IBOM,167443,176846,31,10,OKOBO (LGA: 23) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0fc
AKWA IBOM,167443,176846,31,11,UKANAFUN (LGA: 28) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de101
AKWA IBOM,167443,176846,31,10,NSIT UBIUM (LGA: 21) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0fa
AKWA IBOM,167443,176846,31,13,ORUK ANAM (LGA: 26) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de0ff
AKWA IBOM,167443,176846,31,11,UYO (LGA: 31) - AKWA IBOM,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de104
ZAMFARA,167443,176846,14,11,BUNGUDU (LGA: 05) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3bc
ZAMFARA,167443,176846,14,10,BAKURA (LGA: 02) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3b9
ZAMFARA,167443,176846,14,10,BUKKUYUM (LGA: 04) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3bb
ZAMFARA,167443,176846,14,10,BIRNIN MAGAJI (LGA: 03) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3ba
ZAMFARA,167443,176846,14,10,ANKA (LGA: 01) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3b8
ZAMFARA,167443,176846,14,10,MARU (LGA: 10) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3c1
ZAMFARA,167443,176846,14,11,GUMMI (LGA: 06) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3bd
ZAMFARA,167443,176846,14,11,KAURA NAMODA (LGA: 08) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3bf
ZAMFARA,167443,176846,14,10,MARADUN (LGA: 09) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3c0
ZAMFARA,167443,176846,14,11,TSAFE (LGA: 13) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ae4d89fc3a883de3c4
YOBE,167443,176846,17,10,BADE (LGA: 01) - YOBE,210.0,209.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3a7
YOBE,167443,176846,17,10,FIKA (LGA: 04) - YOBE,200.0,146.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3aa
ZAMFARA,167443,176846,14,11,GUSAU (LGA: 07) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3be
ZAMFARA,167443,176846,14,10,SHINKAFI (LGA: 11) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3c2
YOBE,167443,176846,17,11,DAMATURU (LGA: 03) - YOBE,221.0,221.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3a9
YOBE,167443,176846,17,10,BURSARI (LGA: 02) - YOBE,128.0,128.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3a8
ZAMFARA,167443,176846,14,11,ZURMI (LGA: 14) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ae4d89fc3a883de3c5
ZAMFARA,167443,176846,14,11,TALATA MAFARA (LGA: 12) - ZAMFARA,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ae4d89fc3a883de3c3
YOBE,167443,176846,17,13,FUNE (LGA: 05) - YOBE,242.0,242.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3ab
YOBE,167443,176846,17,11,GEIDAM (LGA: 06) - YOBE,154.0,154.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3ac
YOBE,167443,176846,17,10,GUJBA (LGA: 07) - YOBE,140.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3ad
YOBE,167443,176846,17,10,KARASAWA (LGA: 10) - YOBE,121.0,121.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3b0
YOBE,167443,176846,17,10,MACHINA (LGA: 11) - YOBE,91.0,91.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3b1
YOBE,167443,176846,17,11,NANGERE (LGA: 12) - YOBE,169.0,169.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3b2
YOBE,167443,176846,17,12,GULANI (LGA: 08) - YOBE,131.0,130.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3ae
YOBE,167443,176846,17,10,JAKUSKO (LGA: 09) - YOBE,161.0,109.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3af
YOBE,167443,176846,17,10,YUNUSARI (LGA: 16) - YOBE,134.0,134.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3b6
YOBE,167443,176846,17,10,NGURU (LGA: 13) - YOBE,182.0,182.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3b3
YOBE,167443,176846,17,10,YUSUFARI (LGA: 17) - YOBE,127.0,127.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3b7
YOBE,167443,176846,17,10,POTISKUM (LGA: 14) - YOBE,328.0,328.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3b4
YOBE,167443,176846,17,10,TARMUWA (LGA: 15) - YOBE,84.0,84.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ad4d89fc3a883de3b5
TARABA,167443,176846,16,12,GASSOL (LGA: 05) - TARABA,342.0,339.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de39b
TARABA,167443,176846,16,10,ARDO - KOLA (LGA: 01) - TARABA,174.0,174.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de397
TARABA,167443,176846,16,10,DONGA (LGA: 03) - TARABA,201.0,198.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de399
TARABA,167443,176846,16,10,GASHAKA (LGA: 04) - TARABA,137.0,129.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de39a
TARABA,167443,176846,16,11,KARIM-LAMIDO (LGA: 08) - TARABA,274.0,252.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de39e
SOKOTO,167443,176846,23,11,DANGE/SHUNI (LGA: 03) - SOKOTO,194.0,119.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de382
SOKOTO,167443,176846,23,10,ISA (LGA: 09) - SOKOTO,146.0,143.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de388
TARABA,167443,176846,16,10,JALINGO (LGA: 07) - TARABA,383.0,377.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de39d
TARABA,167443,176846,16,11,BALI (LGA: 02) - TARABA,254.0,239.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de398
SOKOTO,167443,176846,23,11,BODINGA (LGA: 02) - SOKOTO,181.0,180.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de381
SOKOTO,167443,176846,23,11,GORONYO (LGA: 05) - SOKOTO,172.0,162.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de384
TARABA,167443,176846,16,10,KURMI (LGA: 09) - TARABA,142.0,128.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de39f
TARABA,167443,176846,16,10,IBI (LGA: 06) - TARABA,142.0,142.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de39c
SOKOTO,167443,176846,23,11,GADA (LGA: 04) - SOKOTO,239.0,218.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de383
SOKOTO,167443,176846,23,11,ILLELA (LGA: 08) - SOKOTO,210.0,186.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de387
SOKOTO,167443,176846,23,11,GWADABAWA (LGA: 07) - SOKOTO,186.0,116.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de386
TARABA,167443,176846,16,10,LAU (LGA: 10) - TARABA,137.0,137.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de3a0
TARABA,167443,176846,16,11,TAKUM (LGA: 12) - TARABA,245.0,36.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3a2
TARABA,167443,176846,16,11,USSA (LGA: 13) - TARABA,156.0,93.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3a3
TARABA,167443,176846,16,10,WUKARI (LGA: 14) - TARABA,377.0,333.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3a4
SOKOTO,167443,176846,23,11,KWARE (LGA: 10) - SOKOTO,153.0,108.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de389
SOKOTO,167443,176846,23,10,SHAGARI (LGA: 14) - SOKOTO,148.0,145.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de38d
SOKOTO,167443,176846,23,11,S/BIRNI (LGA: 13) - SOKOTO,232.0,197.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de38c
TARABA,167443,176846,16,11,SARDAUNA (LGA: 11) - TARABA,358.0,320.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de3a1
TARABA,167443,176846,16,11,YORRO (LGA: 15) - TARABA,121.0,110.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3a5
TARABA,167443,176846,16,10,ZING (LGA: 16) - TARABA,154.0,148.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ac4d89fc3a883de3a6
SOKOTO,167443,176846,23,10,SILAME (LGA: 15) - SOKOTO,101.0,85.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de38e
SOKOTO,167443,176846,23,11,RABAH (LGA: 12) - SOKOTO,126.0,119.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de38b
SOKOTO,167443,176846,23,10,TANGAZA (LGA: 19) - SOKOTO,139.0,119.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de392
SOKOTO,167443,176846,23,11,SOKOTO SOUTH (LGA: 17) - SOKOTO,341.0,326.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de390
SOKOTO,167443,176846,23,10,TURETA (LGA: 20) - SOKOTO,82.0,82.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de393
SOKOTO,167443,176846,23,10,BINJI (LGA: 01) - SOKOTO,85.0,85.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de380
SOKOTO,167443,176846,23,11,TAMBUWAL (LGA: 18) - SOKOTO,259.0,196.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de391
SOKOTO,167443,176846,23,11,WURNO (LGA: 22) - SOKOTO,132.0,102.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de395
SOKOTO,167443,176846,23,10,YABO (LGA: 23) - SOKOTO,114.0,90.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de396
SOKOTO,167443,176846,23,10,GUDU (LGA: 06) - SOKOTO,90.0,90.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de385
SOKOTO,167443,176846,23,10,KEBBE (LGA: 11) - SOKOTO,113.0,55.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de38a
SOKOTO,167443,176846,23,11,SOKOTO NORTH (LGA: 16) - SOKOTO,289.0,242.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39aa4d89fc3a883de38f
SOKOTO,167443,176846,23,11,WAMAKKO (LGA: 21) - SOKOTO,259.0,257.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39ab4d89fc3a883de394
PLATEAU,167443,176846,17,11,BARIKIN LADI (LGA: 01) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de359
PLATEAU,167443,176846,17,10,JOS EAST (LGA: 04) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de35c
PLATEAU,167443,176846,17,16,BASSA (LGA: 02) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de35a
PLATEAU,167443,176846,17,14,JOS NORTH (LGA: 05) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de358
PLATEAU,167443,176846,17,14,BOKKOS (LGA: 03) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de35b
PLATEAU,167443,176846,17,14,KANAM (LGA: 07) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de35e
PLATEAU,167443,176846,17,14,LANGTANG NORTH (LGA: 09) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de360
PLATEAU,167443,176846,17,10,KANKE (LGA: 08) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de35f
PLATEAU,167443,176846,17,10,LANGTANG SOUTH (LGA: 10) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de361
PLATEAU,167443,176846,17,12,JOS SOUTH (LGA: 06) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de35d
PLATEAU,167443,176846,17,16,MANGU (LGA: 11) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de362
PLATEAU,167443,176846,17,10,MIKANG (LGA: 12) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de363
PLATEAU,167443,176846,17,11,QUA'AN PAN (LGA: 14) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de365
