state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,number_of_polling_units,submitted_results,polling_station_status,ward_url
BENUE,166094,176846,KATSINA-ALA,UTANGE (Ward: 11) - BENUE,27,27.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13e/ward/5f0f3b168f77bb3acad0936d
BENUE,166094,176846,KATSINA-ALA,YOOYO (Ward: 12) - BENUE,19,19.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13e/ward/5f0f3b168f77bb3acad0936e
BENUE,166094,176846,KONSHISHA,IKYURAV/MBATWER (Ward: 01) - BENUE,15,15.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b168f77bb3acad0936f
BENUE,166094,176846,KONSHISHA,MBAGUSA/MBATSER (Ward: 02) - BENUE,18,18.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b178f77bb3acad09370
BENUE,166094,176846,KONSHISHA,MBAIKYASE (Ward: 03) - BENUE,35,35.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b178f77bb3acad09371
BENUE,166094,176846,KONSHISHA,MBAIWARNYAM (Ward: 04) - BENUE,26,26.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b178f77bb3acad09372
BENUE,166094,176846,KONSHISHA,MBAKE (Ward: 05) - BENUE,23,23.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b178f77bb3acad09373
BENUE,166094,176846,KONSHISHA,MBANOR (Ward: 06) - BENUE,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b178f77bb3acad09374
BENUE,166094,176846,KONSHISHA,MBATSEN (Ward: 07) - BENUE,24,23.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b178f77bb3acad09375
BENUE,166094,176846,KONSHISHA,MBAVAA (Ward: 08) - BENUE,14,14.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b178f77bb3acad09376
BENUE,166094,176846,KONSHISHA,MBAWAR (Ward: 09) - BENUE,26,26.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b178f77bb3acad09377
BENUE,166094,176846,KONSHISHA,MBAYEGH/MBAIKYER (Ward: 10) - BENUE,29,29.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b188f77bb3acad09378
BENUE,166094,176846,KONSHISHA,TSE-AGBERAGBA (Ward: 11) - BENUE,27,27.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13f/ward/5f0f3b188f77bb3acad09379
BORNO,166094,176846,DAMBOA,AJIGN (A) (Ward: 01) - BORNO,18,18.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b378f77bb3acad09458
BORNO,166094,176846,DAMBOA,AJIGN (B) (Ward: 02) - BORNO,9,9.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b378f77bb3acad09459
BORNO,166094,176846,DAMBOA,AZUR/MULTE/FORFOR (Ward: 03) - BORNO,25,24.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b388f77bb3acad0945a
BORNO,166094,176846,DAMBOA,BEGO/YERWA/NGURNA (Ward: 04) - BORNO,14,14.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b388f77bb3acad0945b
BORNO,166094,176846,DAMBOA,DAMBOA (Ward: 05) - BORNO,33,33.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b388f77bb3acad0945c
BORNO,166094,176846,DAMBOA,GUMSURI/MISAKURBUDU (Ward: 06) - BORNO,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b388f77bb3acad0945d
BORNO,166094,176846,DAMBOA,KAFA / MAFI (Ward: 07) - BORNO,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b388f77bb3acad0945e
BORNO,166094,176846,DAMBOA,MULGWAI / KOPCHI (Ward: 08) - BORNO,19,19.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b388f77bb3acad0945f
BORNO,166094,176846,DAMBOA,NGUDA / WUYARAM (Ward: 09) - BORNO,24,24.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b388f77bb3acad09460
BORNO,166094,176846,DAMBOA,WAWA / KOREDE (Ward: 10) - BORNO,19,18.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de153/ward/5f0f3b398f77bb3acad09461
BORNO,166094,176846,ASKIRA / UBA,ASKIRA EAST (Ward: 01) - BORNO,19,19.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b2f8f77bb3acad0941d
BORNO,166094,176846,ASKIRA / UBA,CHUL / RUMIRGO (Ward: 02) - BORNO,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b2f8f77bb3acad0941e
BORNO,166094,176846,ASKIRA / UBA,DILLE / HUYUM (Ward: 03) - BORNO,21,21.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b2f8f77bb3acad0941f
BORNO,166094,176846,ASKIRA / UBA,HUSARA / TAMPUL (Ward: 04) - BORNO,20,20.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b308f77bb3acad09420
BORNO,166094,176846,ASKIRA / UBA,KOPA / MULTHAFU (Ward: 05) - BORNO,15,15.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b308f77bb3acad09421
BORNO,166094,176846,ASKIRA / UBA,LASSA (Ward: 06) - BORNO,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b308f77bb3acad09422
BORNO,166094,176846,ASKIRA / UBA,MUSSA (Ward: 07) - BORNO,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b308f77bb3acad09423
BORNO,166094,176846,ASKIRA / UBA,NGOHI (Ward: 08) - BORNO,20,20.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b308f77bb3acad09424
BORNO,166094,176846,ASKIRA / UBA,NGULDE (Ward: 09) - BORNO,21,21.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b308f77bb3acad09425
BORNO,166094,176846,ASKIRA / UBA,UBA (Ward: 10) - BORNO,41,41.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b308f77bb3acad09426
BORNO,166094,176846,ASKIRA / UBA,UDA / UVU (Ward: 11) - BORNO,21,21.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b308f77bb3acad09427
BORNO,166094,176846,ASKIRA / UBA,WAMDEO / GIWI (Ward: 12) - BORNO,15,15.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b318f77bb3acad09428
BORNO,166094,176846,ASKIRA / UBA,ZADAWA / HAUSARI (Ward: 13) - BORNO,20,20.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de14e/ward/5f0f3b318f77bb3acad09429
BORNO,166094,176846,BIU,BURATAI (Ward: 01) - BORNO,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b348f77bb3acad09442
BORNO,166094,176846,BIU,DADIN KOWA (Ward: 02) - BORNO,22,22.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b348f77bb3acad09443
BORNO,166094,176846,BIU,DUGJA (Ward: 03) - BORNO,46,46.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b358f77bb3acad09444
BORNO,166094,176846,BIU,GARUBULA (Ward: 04) - BORNO,19,19.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b358f77bb3acad09445
BORNO,166094,176846,BIU,GUR (Ward: 05) - BORNO,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b358f77bb3acad09446
BORNO,166094,176846,BIU,KENKEN (Ward: 06) - BORNO,36,36.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b358f77bb3acad09447
BORNO,166094,176846,BIU,MANDARA GIRAU (Ward: 07) - BORNO,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b358f77bb3acad09448
BORNO,166094,176846,BIU,MIRINGA (Ward: 08) - BORNO,25,25.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b358f77bb3acad09449
BORNO,166094,176846,BIU,SULUMTHLA (Ward: 09) - BORNO,26,26.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b358f77bb3acad0944a
BORNO,166094,176846,BIU,YAWI (Ward: 10) - BORNO,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b368f77bb3acad0944b
BORNO,166094,176846,BIU,ZARAWUYAKU (Ward: 11) - BORNO,34,34.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39844d89fc3a883de151/ward/5f0f3b368f77bb3acad0944c
BENUE,166094,176846,MAKURDI,AGAN (Ward: 01) - BENUE,38,38.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1b8f77bb3acad09393
BENUE,166094,176846,MAKURDI,ANKPA/WADATA (Ward: 02) - BENUE,62,62.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1c8f77bb3acad09394
BENUE,166094,176846,MAKURDI,BAR (Ward: 03) - BENUE,43,43.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1c8f77bb3acad09395
BENUE,166094,176846,MAKURDI,CENTRAL/SOUTH MISSION (Ward: 04) - BENUE,58,58.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1c8f77bb3acad09396
BENUE,166094,176846,MAKURDI,CLERKS/MARKET (Ward: 05) - BENUE,28,28.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1c8f77bb3acad09397
BENUE,166094,176846,MAKURDI,FIIDI (Ward: 06) - BENUE,99,99.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1c8f77bb3acad09398
BENUE,166094,176846,MAKURDI,MBALAGH (Ward: 07) - BENUE,23,23.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1c8f77bb3acad09399
BENUE,166094,176846,MAKURDI,MODERN MARKET (Ward: 08) - BENUE,39,39.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1c8f77bb3acad0939a
BENUE,166094,176846,MAKURDI,NORTH BANK I (Ward: 09) - BENUE,43,43.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1d8f77bb3acad0939b
BENUE,166094,176846,MAKURDI,NORTH BANK II (Ward: 10) - BENUE,33,33.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1d8f77bb3acad0939c
BENUE,166094,176846,MAKURDI,WAILOMAYO (Ward: 11) - BENUE,96,96.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de142/ward/5f0f3b1d8f77bb3acad0939d
BENUE,166094,176846,LOGO,MBADYUL (Ward: 01) - BENUE,13,10.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1a8f77bb3acad09389
BENUE,166094,176846,LOGO,MBAGBER (Ward: 02) - BENUE,21,12.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1a8f77bb3acad0938a
BENUE,166094,176846,LOGO,MBATER (Ward: 03) - BENUE,19,18.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1a8f77bb3acad0938b
BENUE,166094,176846,LOGO,MBAYAM (Ward: 04) - BENUE,23,18.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1a8f77bb3acad0938c
BENUE,166094,176846,LOGO,MBAVUUR (Ward: 05) - BENUE,19,18.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1b8f77bb3acad0938d
BENUE,166094,176846,LOGO,NENZEV (Ward: 06) - BENUE,13,12.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1b8f77bb3acad0938e
BENUE,166094,176846,LOGO,TOMBO (Ward: 07) - BENUE,27,27.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1b8f77bb3acad0938f
BENUE,166094,176846,LOGO,TURAN (Ward: 08) - BENUE,14,14.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1b8f77bb3acad09390
BENUE,166094,176846,LOGO,UKEMBERGYA/ISWAREV (Ward: 09) - BENUE,19,19.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1b8f77bb3acad09391
BENUE,166094,176846,LOGO,YONOV (Ward: 10) - BENUE,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de141/ward/5f0f3b1b8f77bb3acad09392
BENUE,166094,176846,GWER WEST,AVIHIJIME (Ward: 01) - BENUE,9,8.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13d/ward/5f0f3b128f77bb3acad09354
BENUE,166094,176846,GWER WEST,GAAMBE - USHIN (Ward: 02) - BENUE,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13d/ward/5f0f3b138f77bb3acad09355
BENUE,166094,176846,GWER WEST,GBAANGE/TONGOV (Ward: 03) - BENUE,9,9.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13d/ward/5f0f3b138f77bb3acad09356
BENUE,166094,176846,GWER WEST,IKYAGHEV (Ward: 04) - BENUE,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39834d89fc3a883de13d/ward/5f0f3b138f77bb3acad09357
