state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,"UMUOSIUKWU CIVIC HALL, NENU",29,01/09/03/028
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,NTIGHA CIVIC HALL UMUOMEI,29,01/09/03/024
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUANUNUKWU / ONICHA - UMUANUNUKWU HALL,29,01/09/03/018
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,EZIUDO UMUNKIRI VILL HALL,29,01/09/03/025
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,EKWEREAZU NGWA COMM. SCHOOL,29,01/09/03/009
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUEBI - UMUEBI  HALL,29,01/09/03/004
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUARO  I -UMUARO VILLAGE HALL,29,01/09/03/020
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,EZEBUOGU  VILLAGE HALL,29,01/09/03/007
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUOMAI - UMUOMAI COMM. PRI. SCHOOL,29,01/09/03/003
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,AMUZU - UMUOPARA COMM PRI. SCHOOL,29,01/09/03/002
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,ISIKOR  VILLAGE HALL,29,01/09/03/006
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUGWEZE / UMUOKPANI - NENU C.P.S CAMPUS  I,29,01/09/03/016
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUGBA - UMUGBA CIVIC HALL,29,01/09/03/019
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUARO - UMUARO VILLAGE SQUARE,29,01/09/03/023
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,"Umuaro II - Umuaro Village
Square",29,01/09/03/021
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUNKIRI  COMM. SCHOOL,29,01/09/03/008
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMULUGO - UMULOGU VILLAGE SQUARE,29,01/09/03/022
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUANUNU IKEA / UMUNKITA - NENU C.P.S CAMPUS  II,29,01/09/03/017
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUOPARA  VILLAGE SQUARE,29,01/09/03/001
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUOKAHIA - UMUKOHAI COMM. PRI. SCH.,29,01/09/03/012
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,MGBOKOANYA - MGBOKOANYA HALL,29,01/09/03/011
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUHUUABA - UMUHUABA CIVIC HALL,29,01/09/03/014
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUOPARA EGBELU - UMUOPARA EGBELU MKT SQUARE,29,01/09/03/013
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMUANUNU - MGBOKO UMUANUNU SEC. SCH.,29,01/09/03/005
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,NTIGHA UMUARO VILLAGE HALL,29,01/09/03/010
ABIA,166094,176846,OBINGWA,MGBOKO UMUANUNU,UMOSIUKWU / UMUOSI - NENU CIVIC CENTRE,29,01/09/03/015
ABIA,166094,176846,OBINGWA,ABAYI  I,ABAYI OBEALA  VILLAGE SQUARE,15,01/09/01/005
ABIA,166094,176846,OBINGWA,ABAYI  I,UMUORUKWU CIVIC CENTRE,15,01/09/01/015
ABIA,166094,176846,OBINGWA,ABAYI  I,UMUOKPULOR  HALL,15,01/09/01/010
ABIA,166094,176846,OBINGWA,ABAYI  I,ABAYI OHANZE  VILLAGE  SQUARE,15,01/09/01/004
ABIA,166094,176846,OBINGWA,ABAYI  I,ABAYI OWUAHIA - ABAYI OWUAHIA,15,01/09/01/003
ABIA,166094,176846,OBINGWA,ABAYI  I,UMUGURU COUNCIL HALL,15,01/09/01/014
ABIA,166094,176846,OBINGWA,ABAYI  I,UMUADILE COUNCIL HALL,15,01/09/01/013
ABIA,166094,176846,OBINGWA,ABAYI  I,ABAYI UMUIKEA - CENTRA L SCHOOL ABAYI  UMUIKEA,15,01/09/01/007
ABIA,166094,176846,OBINGWA,ABAYI  I,OSUSU AMAIKWU - OSUSU AMAUKWU VILLAGE SQUARE,15,01/09/01/001
ABIA,166094,176846,OBINGWA,ABAYI  I,ABAYI AHIAORIE MKT. SQUARE.,15,01/09/01/009
ABIA,166094,176846,OBINGWA,ABAYI  II,MBAISI LAYOUT - UMUCHOKO,48,01/09/02/037
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE I - COMM. PRI. SCH. II,48,01/09/02/027
ABIA,166094,176846,OBINGWA,ABAYI  I,UMUOCHO - UMUOCHO MKT. SQUARE,15,01/09/01/006
ABIA,166094,176846,OBINGWA,ABAYI  I,ABAYI COMM- PRI. SCHOOL,15,01/09/01/008
ABIA,166094,176846,OBINGWA,ABAYI  I,UMUOKIRI HALL,15,01/09/01/012
ABIA,166094,176846,OBINGWA,ABAYI  II,AMAOJI VILLAGE HALL II,48,01/09/02/026
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUNWOKOMA  HALL,48,01/09/02/020
ABIA,166094,176846,OBINGWA,ABAYI  II,Anwa/Amaolewe Village Square,48,01/09/02/021
ABIA,166094,176846,OBINGWA,ABAYI  I,AMAOKPU MKT. SQUARE,15,01/09/01/011
ABIA,166094,176846,OBINGWA,ABAYI  I,UMUORUKWU - UMUORUKWU SQUARE,15,01/09/01/002
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUIHEUKWU  VILLAGE SQUARE,48,01/09/02/012
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUODUKWU / AMUNWEGO - UMUODUKWU VILLAGE HALL,48,01/09/02/015
ABIA,166094,176846,OBINGWA,ABAYI  II,Amaorji Village Hall,48,01/09/02/007
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE I COMMUNITY PRI SCH III,48,01/09/02/032
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUEGBE VILLAGE HALL,48,01/09/02/034
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUAFOR  CIVIC HALL,48,01/09/02/017
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE UMUOLELE - EHERE HALL,48,01/09/02/010
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUAFOR VILLAGE SQ,48,01/09/02/043
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUAFOR CIVIC HALL II,48,01/09/02/042
ABIA,166094,176846,OBINGWA,ABAYI  II,UKPAKIRI - UKPAKIRI VILLAGE HALL,48,01/09/02/001
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE I COM COMPREHENSIVE SEC SCH,48,01/09/02/033
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE  II - ALL SAINTS SEC. SCHOOL,48,01/09/02/009
ABIA,166094,176846,OBINGWA,ABAYI  II,ABAYI AMAISE VILLAGE HALL II,48,01/09/02/024
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUCHOKO COMM. HALL,48,01/09/02/013
ABIA,166094,176846,OBINGWA,ABAYI  II,"AMAISE COMM, PRI. SCH. UKPAKIRI",48,01/09/02/022
ABIA,166094,176846,OBINGWA,ABAYI  II,"SEC. TECHNICAL SCH, EHERE II",48,01/09/02/046
ABIA,166094,176846,OBINGWA,ABAYI  II,ABAYI AMAISE   VILLAGE HALL,48,01/09/02/003
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUERIAMA VILLAGE HALL,48,01/09/02/014
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE AMAOGUGU HALL,48,01/09/02/011
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE II - ALL SAINTS SEC SCH III,48,01/09/02/029
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUAKARA VILLAGE SQ III,48,01/09/02/045
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUOKAHIA  VILLAGE HALL,48,01/09/02/016
ABIA,166094,176846,OBINGWA,ABAYI  II,"UMUOKAHIA II, ST. PATRICK'S MODEL SCH II",48,01/09/02/047
ABIA,166094,176846,OBINGWA,ABAYI  II,ALAOJI - ALAOJI VILLAGE HALL,48,01/09/02/002
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE PRIMARY HEALTH CENTRE,48,01/09/02/036
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUOKAHIA  II - ST. PARTRICK MODEL SCHOOL,48,01/09/02/019
ABIA,166094,176846,OBINGWA,ABAYI  II,ABAYI OKOROATO-OKOROATO MKT. SQ II,48,01/09/02/025
ABIA,166094,176846,OBINGWA,ABAYI  II,ALAOJI-ALAOJI VILLAGE HALL II,48,01/09/02/023
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUAKARA VILLAGE SQ II,48,01/09/02/044
ABIA,166094,176846,OBINGWA,ABAYI  II,ANWA/AMAOLEWE VILLAGE SQ II,48,01/09/02/048
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE II - ALL SAINTS SEC SCH II,48,01/09/02/028
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUOKAHIA - MKT SQ,48,01/09/02/041
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUOKAHIA - C.P.S. II,48,01/09/02/040
ABIA,166094,176846,OBINGWA,ABAYI  II,SEC. TECHNICAL SCH EHERE I,48,01/09/02/035
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUOLELE ELECTRONICS MARKET EHERE,48,01/09/02/031
ABIA,166094,176846,OBINGWA,ABAYI  II,ABAYI OKOROATO - OKOROATO MKT. SQUARE,48,01/09/02/005
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE II - ALL SAINTS SEC. SCH. IV,48,01/09/02/030
ABIA,166094,176846,OBINGWA,ABAYI  II,ABAYI UMUEJE - UMUEJE MKT.  SQUARE,48,01/09/02/006
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUIMEGWU MKT. SQUARE,48,01/09/02/004
ABIA,166094,176846,OBINGWA,ABAYI  II,EHERE I - COMM. PRI SCH. EHERE,48,01/09/02/008
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUAKARA  VILLAGE SQUARE,48,01/09/02/018
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUOKAHIA - C.P.S. 1,48,01/09/02/039
ABIA,166094,176846,OBINGWA,ABAYI  II,UMUDUKWU COUNCIL HALL,48,01/09/02/038
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,UMUDA ISINGWU CIVIC CENTRE,16,01/15/12/015
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,UMUDA ISINGWU  III - UMUDA ISINGWU PRIMARY SCHOOL,16,01/15/12/009
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UMUEZIKE - AFOR UMUEZIKE MARKET SQUARE,21,01/15/11/014
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,AMAFOR   COMMUNITY   SECONDARY SCHOOL ISINGWU,16,01/15/12/016
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,AMAFOR ISINGWU  I - AMAFOR IHU - NGWU,16,01/15/12/005
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,ISINGWU  I - AMAFOR UKWU CIVIC CENTRE,16,01/15/12/001
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UDE NA EZE - UMUDA PRIMARY SCHOOL,21,01/15/11/015
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UMUDIAWA  II - UMUDIAWA OFE MIRI,21,01/15/11/019
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UMU-AJANA VILLAGE HALL,21,01/15/11/021
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,UMUDA ISINGWU  II - UMUDA ISINGWU PRIMARY SCHOOL,16,01/15/12/008
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,UMUORIEHI  CIVIC CENTER,16,01/15/12/012
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,ISINGWU  III -  UMUORIEHI  CIVIC CENTRE,16,01/15/12/003
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,AMATO - MATERNITY HALL,16,01/15/12/004
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,MBATO OFEME - MBATO NORTH PRIMARY SCHOOL,21,01/15/11/017
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,ISINGWU OFEME - EKEISINGWU PRIMARY SCHOOL,21,01/15/11/016
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,AMAOGWUGWU  I - OHUHU COMMUNITY SECONDARY SCHOOL,21,01/15/11/001
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,"Umueziama- Umueziama 
Pri. Sch.",21,01/15/11/012
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,AMAFOR ISINGWU  II -  LIBRARY PREMISES,16,01/15/12/006
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,ISINGWU OKPUALA  I - ISINGWU OKPUALA HALL,16,01/15/12/010
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,UMUDA ISINGWU  I - UMUDA ISINGWU PRIMARY SCHOOL,16,01/15/12/007
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UDEOALAOCHA - EKE UDE MARKET SQUARE,21,01/15/11/013
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UBAHA - UBAHA ALALA TOWN HALL,21,01/15/11/009
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UHUOKWU  I - UHUOKWU TOWN HALL,21,01/15/11/008
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UMUALA/UMUEZEOMA - NKWO UMUHU HALL,21,01/15/11/010
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,UMUDA OKOROCHA ISINGWU  ULTRA MODERN HALL,16,01/15/12/013
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,ISINGWU  II -  UMUORIEHI  CIVIC CENTRE,16,01/15/12/002
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,AMAFOR ISINGWU HEALTH CENTRE,16,01/15/12/014
ABIA,166094,176846,UMUAHIA NORTH,ISINGWU,AMAFOR ISINGWU  III COMMUNITY SECONDARY SCHOOL ISINGWU,16,01/15/12/011
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,IHITE UDE OFEME - IHITE UDE VILLAGE SQUARE,21,01/15/11/011
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UMUNGASI  I - UMUNGASI TOWN HALL,21,01/15/11/005
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,AMAOGWUGWU  II - OHUHU COMMUNITY SECONDARY SCHOOL,21,01/15/11/002
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UMUAGU - UMUAGU CENTRAL SCHOOL,21,01/15/11/003
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UMUAGBAGWU HALL,21,01/15/11/020
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UMUOGBA  II - UMURUM TOWN HALL,21,01/15/11/007
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,ULONNA NORTH - ULONNA NORTH PRIMARY SCHOOL,21,01/15/11/018
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,UMUOGBA  I - UMURUM TOWN HALL,21,01/15/11/006
ABIA,166094,176846,UMUAHIA NORTH,UMUHU,"Umudiawa- Umudiawa 
Pri. Sch.",21,01/15/11/004
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,NKATA ALIKE  CIVIC CENTRE,15,01/15/09/014
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,AKPAHIA OKUPUALA  I - OKWOBA COMMUNITY SCHOOL,15,01/15/09/006
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,UMUAFIAKA VILLAGE HALL,15,01/15/09/012
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,UMUOHURU OKAIUGA I CENTRAL  - SCHOOL NKWOEGWU,15,01/15/09/003
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,UMUKABIA I - UMUKABIA CENTRAL SCHOOL,15,01/15/09/005
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,AKPAHIA OKUPUALA  II - OKWOBA COMMUNITY SCHOOL,15,01/15/09/007
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,UMUOSU OKAIUGA - CENTRAL SCHOOL NKWOEGWU,15,01/15/09/001
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,EGWU NA ELEKE - UMUOHURU PRIMARY SCHOOL,15,01/15/09/004
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,EGWUNAELEKE OKAIUGA NKWOEGWU CIVIC CENTRE,15,01/15/09/015
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,UMUOSU OKAIUGA COMMUNITY HALL,15,01/15/09/013
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,NKATA ALIKE  I - NKWOEGWU CENTRAL SCHOOL,15,01/15/09/008
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,UMUNEMEZE OKAIUGA/UMUKAM - SCHOOL NKWOEGWU,15,01/15/09/002
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,UMUOHURU OKAIUGA - UMUOSU OKAIUGA SQUARE,15,01/15/09/010
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,UMUKABIA OKPUALA - UMUKABIA MARKET SQUARE,15,01/15/09/011
ABIA,166094,176846,UMUAHIA NORTH,NKWOEGWU,UMUKABIA  II - UMUKABIA VILLAGE SQUARE,15,01/15/09/009
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUEGWU OKPUALA - UMUEGWU OKPUALA VILLAGE SQUARE,21,01/15/10/010
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUEKWULE  II - UMUNKIRAOCH VILLAGE SQUARE,21,01/15/10/017
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,ULONNA SOUTH - FARM SETTLEMENT PRIMARY SCHOOL,21,01/15/10/001
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUOKEHI MARKET SQUARE,21,01/15/10/019
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUNEMEZE  II - UMUNEMEZE VILLAGE SQUARE,21,01/15/10/006
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMULE  III -  UMULE UMUOSAGBA NA OKPUALA HALL,21,01/15/10/015
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMULE  II - EKEOKWURU CENTRAL SCHOOL,21,01/15/10/014
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUAKAM - UMUAKAM VILLAGE SQUARE,21,01/15/10/004
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUOKEHI OKPUALA - UMUOKEHI OKPUALA VILLAGE SQUARE,21,01/15/10/012
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUOSHI COMMUNITY HALL UMUEKWULE,21,01/15/10/018
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,AKPAHIA OBIOHURU  I - AKPAHIA VILLAGE SQUARE,21,01/15/10/007
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUAGUNGOLORI  - WILLAIMS MEMORIAL SECONDARY SCHOOL,21,01/15/10/003
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUEKWULE  I - AFUGIRI CENTRAL SCHOOL,21,01/15/10/011
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUOKEHI OBIOHURU - UMUOKEHI OBIOHURU VILLAGE SQUARE,21,01/15/10/009
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUAGUNGORORI OKPUALA CIVIC CENTRE,21,01/15/10/020
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUOSU UMUEGWU - WILLAIMS MEMORIAL SECONDARY SCHOOL,21,01/15/10/002
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,AKPAHIA OBIOHURU  II - AKPAHIA VILLAGE SQUARE,21,01/15/10/008
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMULE  I - EKEOKWURU CENTRAL SCHOOL,21,01/15/10/013
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUNEMEZE  I - UMUNEMEZE VILLAGE SQUARE,21,01/15/10/005
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,OKPUALA UMUEKWULE VILLAGE SQUARE,21,01/15/10/021
ABIA,166094,176846,UMUAHIA NORTH,AFUGIRI,UMUOKORALA - UMUOKOROALA VILLAGE SQUARE,21,01/15/10/016
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUAWA ALAOCHA  VI  - UMUAWA ALAOCHA MARKET SQUARE,13,01/15/08/006
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUIRE - UMUIRE VILLAGE SQUARE,13,01/15/08/007
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUNKARO - ORIE AMAENYI CENTRAL SCHOOL,13,01/15/08/009
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUEVOGWARA TOWN HALL UMUAWA ALAOCHA,13,01/15/08/012
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUAWA ALAOCHA  I - UMUAWA ALAOCHA PRIMARY SCHOOL,13,01/15/08/001
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUAWA ALAOCHA  IV - UMUEZOROALA VILLAGE SQUARE,13,01/15/08/004
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUAWA ALAOCHA PRIMARY SCHOOL II,13,01/15/08/011
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUAWA ALAOCHA  II - UMUAWA ALAOCHA PRIMARY SCHOOL,13,01/15/08/002
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUAWA ALAOCHA  V - AGBALA VILLAGE HALL,13,01/15/08/005
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUAWA ALAOCHA PRIMARY SCHOOL I,13,01/15/08/010
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUAWA ALAOCHA  III - UMUEZOROALA VILLAGE SQUARE,13,01/15/08/003
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUANA/UMUOKARA/UMUYOTA - ORIE AMAENYI PRIMARY SCHOOL,13,01/15/08/008
ABIA,166094,176846,UMUAHIA NORTH,NKWOACHARA,UMUYOTA ALAIKE COMMUNITY CIVIC HALL,13,01/15/08/013
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,"Udi/ Oji River Jnr. Girls' Sec
School.",27,01/15/07/010
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UMUWAYA OBUOHIA VILLAGE HALL.,27,01/15/07/017
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,OSSAH/PALM/OGUTA/JOS - URBAN II PRIMARY SCHOOOL  I,27,01/15/07/001
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,JUNIOR SECONDARY SCHOOL NGWA/ASABA - JUNIOR GIRLS SECONDARY SCHOOL,27,01/15/07/012
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,GIRLS SECONDARY SCHOOL/ MUSEUM - GIRLS SECONDARY SCHOOL,27,01/15/07/014
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UYO/AHOADA/KANO/OGOJA/AWKA -  PRIMARY SCHOOOL  II,27,01/15/07/002
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,OZUITEM/AWOLOWO/UWALAKA - UGWUNCHARA PRIMARY SCHOOL,27,01/15/07/007
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UWALAKA/UZUAKOLI ROAD - JUNIOR GIRLS SECONDARY SCHOOL,27,01/15/07/011
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,GIRLS SECONDARY SCHOOL/MISSION ROAD - GIRLS SECONDARY SCHOOL,27,01/15/07/015
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,IMO/IGBO/RIVERS LANE - URBAN  II PRIMARY SCHOOL,27,01/15/07/003
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,JUNIOR SECONDARY SCHOOL/MUSEUM  - JUNIOR GIRLS SECONDARY SCHOOL,27,01/15/07/013
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,"Ugwunchara/Oboro/Asaba/
Oji River Street.",27,01/15/07/008
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UMUWAYA OBUOHIA VILLAGE HALL.,27,01/15/07/016
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,AWKUZU/AWOLOWO - UGWUNCHARA PRIMARY SCHOOL,27,01/15/07/009
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,DEGEMA/ACCRA/EKET/KADUNA/ORLU - URBAN  II PRIMARY SCHOOL,27,01/15/07/004
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,OBORO/EKWURUKE/OBOWO - UGWUNCHARA PRIMARY SCHOOL,27,01/15/07/006
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UZOUBI ELU-ELU AMUZUKWU HALL.,27,01/15/07/024
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UGWUNCHARA PRIMARY SCHOOL II,27,01/15/07/026
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,AMAONYEKWERE  OSSAH ROAD (II),27,01/15/07/020
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,AMAONYEKWERE  OSSAH ROAD (III),27,01/15/07/021
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,NKPORO/UMUOPKARA - UGWUNCHARA PRIMARY SCHOOL,27,01/15/07/005
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UMUWAYA OBUOHIA VILLAGE HALL III,27,01/15/07/019
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UMUOLEGHE AZUAHIA VILLAGE HALL II,27,01/15/07/023
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UMUOLEGHE AZUAHIA VILLAGE HALL I,27,01/15/07/022
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UMUOLEGHE AZUAHIA VILLAGE HALL III,27,01/15/07/027
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,UGWUNCHARA PRIMARY SCHOOL I,27,01/15/07/025
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  III,AMAONYEKWERE OSSAH ROAD I,27,01/15/07/018
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  II,ST. STEPHEN PRI. SCH. I,44,01/15/06/022
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  II,INDUSTRIAL LAYOUT  II- AMUZUKWU SECONDARY SCHOOL,44,01/15/06/015
ABIA,166094,176846,UMUAHIA NORTH,UMUAHIA URBAN  II,LAGOS/AROCHUKWU  ST. - ST. STEPHENS PRIMARY SCHOOL,44,01/15/06/006
