state_name,total_submitted_results,out_of_how_many,number_of_lgas,number_of_wards,ward_name,polling_units,submitted_results,lga_url
KWARA,166094,176846,16,12,ILORIN-WEST (LGA: 08) - KWARA,464.0,380.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b0
KWARA,166094,176846,16,17,ASA (LGA: 01) - KWARA,145.0,77.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a9
KWARA,166094,176846,16,18,IFELODUN (LGA: 05) - KWARA,236.0,161.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2ad
KWARA,166094,176846,16,10,EKITI (LGA: 04) - KWARA,76.0,76.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2ac
KWARA,166094,176846,16,10,EDU (LGA: 03) - KWARA,175.0,165.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2ab
KWARA,166094,176846,16,11,ILORIN-SOUTH (LGA: 07) - KWARA,275.0,274.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2af
KWARA,166094,176846,16,12,ILORIN EAST (LGA: 06) - KWARA,320.0,320.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2ae
KWARA,166094,176846,16,12,OFFA (LGA: 13) - KWARA,173.0,128.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b5
KWARA,166094,176846,16,17,MORO (LGA: 12) - KWARA,142.0,67.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b4
KWARA,166094,176846,16,11,IREPODUN (LGA: 09) - KWARA,158.0,156.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b1
KWARA,166094,176846,16,11,ISIN (LGA: 10) - KWARA,80.0,78.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b2
KWARA,166094,176846,16,10,OKE - ERO (LGA: 14) - KWARA,76.0,76.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b6
KWARA,166094,176846,16,10,KAIAMA (LGA: 11) - KWARA,124.0,124.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b3
KWARA,166094,176846,16,11,OYUN (LGA: 15) - KWARA,108.0,108.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b7
KWARA,166094,176846,16,10,PATIGI (LGA: 16) - KWARA,105.0,68.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b8
LAGOS,166094,176846,20,11,AJEROMI/IFELODUN (LGA: 02) - LAGOS,734.0,701.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2ba
LAGOS,166094,176846,20,11,AGEGE (LGA: 01) - LAGOS,696.0,696.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b9
LAGOS,166094,176846,20,11,ALIMOSHO (LGA: 03) - LAGOS,1545.0,1543.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2bb
LAGOS,166094,176846,20,11,AMUWO-ODOFIN (LGA: 04) - LAGOS,637.0,622.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2bc
LAGOS,166094,176846,20,10,APAPA (LGA: 05) - LAGOS,374.0,374.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2bd
LAGOS,166094,176846,20,19,EPE (LGA: 07) - LAGOS,374.0,365.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2bf
LAGOS,166094,176846,20,19,IKORODU (LGA: 12) - LAGOS,682.0,681.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c4
LAGOS,166094,176846,20,11,IFAKO-IJAYE (LGA: 10) - LAGOS,761.0,761.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c2
LAGOS,166094,176846,20,11,BADAGRY (LGA: 06) - LAGOS,412.0,412.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2be
LAGOS,166094,176846,20,11,IBEJU/LEKKI (LGA: 09) - LAGOS,227.0,227.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c1
LAGOS,166094,176846,20,10,ETI-OSA (LGA: 08) - LAGOS,725.0,668.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c0
LAGOS,166094,176846,20,11,LAGOS MAINLAND (LGA: 15) - LAGOS,493.0,481.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c7
LAGOS,166094,176846,20,10,IKEJA (LGA: 11) - LAGOS,667.0,664.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c3
LAGOS,166094,176846,20,11,OJO (LGA: 17) - LAGOS,582.0,574.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c9
LAGOS,166094,176846,20,19,LAGOS ISLAND (LGA: 14) - LAGOS,389.0,389.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c6
LAGOS,166094,176846,20,10,KOSOFE (LGA: 13) - LAGOS,899.0,892.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c5
LAGOS,166094,176846,20,14,MUSHIN (LGA: 16) - LAGOS,865.0,864.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c8
LAGOS,166094,176846,20,12,SOMOLU (LGA: 19) - LAGOS,616.0,616.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2cb
LAGOS,166094,176846,20,12,SURULERE (LGA: 20) - LAGOS,757.0,742.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2cc
LAGOS,166094,176846,20,11,OSHODI/ISOLO (LGA: 18) - LAGOS,890.0,869.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2ca
KOGI,166094,176846,21,10,BASSA (LGA: 04) - KOGI,130.0,96.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de297
KOGI,166094,176846,21,11,ADAVI (LGA: 01) - KOGI,217.0,215.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de294
KOGI,166094,176846,21,14,AJAOKUTA (LGA: 02) - KOGI,146.0,144.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de295
KOGI,166094,176846,21,13,ANKPA (LGA: 03) - KOGI,292.0,292.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de296
KOGI,166094,176846,21,12,DEKINA (LGA: 05) - KOGI,352.0,333.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de298
KOGI,166094,176846,21,10,IDAH (LGA: 07) - KOGI,120.0,117.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29a
KOGI,166094,176846,21,10,IBAJI (LGA: 06) - KOGI,174.0,174.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de299
KOGI,166094,176846,21,10,LOKOJA (LGA: 12) - KOGI,273.0,273.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29f
KOGI,166094,176846,21,10,IGALAMELA/ODOLU (LGA: 08) - KOGI,140.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29b
KOGI,166094,176846,21,15,IJUMU (LGA: 09) - KOGI,121.0,121.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29c
KOGI,166094,176846,21,15,KABBA/BUNU (LGA: 10) - KOGI,156.0,145.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29d
KOGI,166094,176846,21,11,KOGI . K. K. (LGA: 11) - KOGI,105.0,105.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29e
KOGI,166094,176846,21,11,OKENE (LGA: 17) - KOGI,284.0,280.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a4
KOGI,166094,176846,21,10,MOPA MORO (LGA: 13) - KOGI,53.0,46.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a0
KOGI,166094,176846,21,11,OKEHI (LGA: 16) - KOGI,188.0,181.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a3
KOGI,166094,176846,21,11,OFU (LGA: 14) - KOGI,184.0,184.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a1
KOGI,166094,176846,21,10,OGORI MANGOGO (LGA: 15) - KOGI,67.0,63.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a2
KOGI,166094,176846,21,11,OMALA (LGA: 19) - KOGI,148.0,131.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a6
KOGI,166094,176846,21,10,YAGBA EAST (LGA: 20) - KOGI,82.0,82.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a7
KOGI,166094,176846,21,10,OLAMABORO (LGA: 18) - KOGI,174.0,167.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a5
KOGI,166094,176846,21,14,YAGBA WEST (LGA: 21) - KOGI,102.0,102.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a8
KEBBI,166094,176846,21,11,ARGUNGU (LGA: 03) - KEBBI,246.0,242.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de281
KEBBI,166094,176846,21,11,BAGUDO (LGA: 05) - KEBBI,226.0,198.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de283
KEBBI,166094,176846,21,11,AREWA (LGA: 02) - KEBBI,214.0,206.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de280
KEBBI,166094,176846,21,10,AUGIE (LGA: 04) - KEBBI,141.0,130.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de282
KEBBI,166094,176846,21,11,DANDI (LGA: 08) - KEBBI,190.0,151.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de286
KEBBI,166094,176846,21,15,BIRNIN KEBBI (LGA: 06) - KEBBI,385.0,370.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de284
KEBBI,166094,176846,21,10,BUNZA (LGA: 07) - KEBBI,141.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de285
KEBBI,166094,176846,21,10,GWANDU (LGA: 10) - KEBBI,156.0,136.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de288
KEBBI,166094,176846,21,10,KALGO (LGA: 12) - KEBBI,104.0,71.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28a
KEBBI,166094,176846,21,10,FAKAI (LGA: 09) - KEBBI,109.0,104.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de287
KEBBI,166094,176846,21,11,JEGA (LGA: 11) - KEBBI,232.0,203.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de289
KEBBI,166094,176846,21,12,KOKO/BESSE (LGA: 13) - KEBBI,191.0,181.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28b
KEBBI,166094,176846,21,11,MAIYAMA (LGA: 14) - KEBBI,172.0,154.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28c
KEBBI,166094,176846,21,10,SHANGA (LGA: 17) - KEBBI,144.0,114.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28f
KEBBI,166094,176846,21,10,SAKABA (LGA: 16) - KEBBI,98.0,98.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28e
KEBBI,166094,176846,21,10,NGASKI (LGA: 15) - KEBBI,128.0,124.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28d
KEBBI,166094,176846,21,10,ZURU (LGA: 21) - KEBBI,200.0,196.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de293
KEBBI,166094,176846,21,11,WASAGU/DANKO (LGA: 19) - KEBBI,229.0,193.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de291
KEBBI,166094,176846,21,11,SURU (LGA: 18) - KEBBI,207.0,173.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de290
KEBBI,166094,176846,21,10,YAURI (LGA: 20) - KEBBI,138.0,138.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de292
KEBBI,166094,176846,21,10,ALIERO (LGA: 01) - KEBBI,92.0,92.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27f
KATSINA,166094,176846,34,10,BATAGARAWA (LGA: 02) - KATSINA,186.0,177.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25e
KATSINA,166094,176846,34,11,BATSARI (LGA: 03) - KATSINA,219.0,219.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25f
KATSINA,166094,176846,34,11,BAKORI (LGA: 01) - KATSINA,242.0,230.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25d
KATSINA,166094,176846,34,12,BAURE (LGA: 04) - KATSINA,212.0,212.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de260
KATSINA,166094,176846,34,11,BINDAWA (LGA: 05) - KATSINA,169.0,169.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de261
KATSINA,166094,176846,34,11,DAN MUSA (LGA: 09) - KATSINA,165.0,165.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de265
KATSINA,166094,176846,34,11,DANDUME (LGA: 07) - KATSINA,177.0,174.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de263
KATSINA,166094,176846,34,11,FUNTUA (LGA: 14) - KATSINA,298.0,296.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26a
KATSINA,166094,176846,34,10,DANJA (LGA: 08) - KATSINA,192.0,192.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de264
KATSINA,166094,176846,34,10,CHARANCHI (LGA: 06) - KATSINA,141.0,141.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de262
KATSINA,166094,176846,34,11,DAURA (LGA: 10) - KATSINA,185.0,175.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de266
KATSINA,166094,176846,34,10,DUTSI (LGA: 11) - KATSINA,118.0,118.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de267
KATSINA,166094,176846,34,11,DUTSIN-MA (LGA: 12) - KATSINA,209.0,208.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de268
KATSINA,166094,176846,34,10,FASKARI (LGA: 13) - KATSINA,231.0,226.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de269
KATSINA,166094,176846,34,11,INGAWA (LGA: 15) - KATSINA,170.0,169.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26b
KATSINA,166094,176846,34,11,JIBIA (LGA: 16) - KATSINA,203.0,192.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26c
KATSINA,166094,176846,34,11,KANKARA (LGA: 19) - KATSINA,256.0,249.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26f
KATSINA,166094,176846,34,10,KAITA (LGA: 18) - KATSINA,149.0,149.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26e
KATSINA,166094,176846,34,10,MAI'ADUA (LGA: 24) - KATSINA,186.0,186.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de274
KATSINA,166094,176846,34,10,KANKIA (LGA: 20) - KATSINA,157.0,157.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de270
KATSINA,166094,176846,34,12,KATSINA (LGA: 21) - KATSINA,501.0,471.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de271
KATSINA,166094,176846,34,10,KAFUR (LGA: 17) - KATSINA,270.0,227.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26d
KATSINA,166094,176846,34,10,KUSADA (LGA: 23) - KATSINA,114.0,114.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de273
KATSINA,166094,176846,34,11,MUSAWA (LGA: 29) - KATSINA,161.0,160.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de279
KATSINA,166094,176846,34,12,MALUFASHI (LGA: 25) - KATSINA,325.0,325.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de275
KATSINA,166094,176846,34,11,MANI (LGA: 26) - KATSINA,207.0,207.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de276
KATSINA,166094,176846,34,10,KURFI (LGA: 22) - KATSINA,140.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de272
KATSINA,166094,176846,34,10,MATAZU (LGA: 28) - KATSINA,132.0,132.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de278
KATSINA,166094,176846,34,10,ZANGO (LGA: 34) - KATSINA,135.0,135.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27e
KATSINA,166094,176846,34,11,MASHI (LGA: 27) - KATSINA,186.0,184.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de277
KATSINA,166094,176846,34,10,RIMI (LGA: 30) - KATSINA,178.0,178.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27a
KATSINA,166094,176846,34,10,SABUWA (LGA: 31) - KATSINA,125.0,111.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27b
KATSINA,166094,176846,34,11,SANDAMU (LGA: 33) - KATSINA,145.0,145.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27d
KATSINA,166094,176846,34,10,SAFANA (LGA: 32) - KATSINA,168.0,167.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27c
KANO,166094,176846,44,10,ALBASU (LGA: 02) - KANO,185.0,168.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de232
KANO,166094,176846,44,14,BEBEJI (LGA: 04) - KANO,161.0,148.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de234
KANO,166094,176846,44,10,BAGWAI (LGA: 03) - KANO,186.0,183.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de233
KANO,166094,176846,44,10,AJINGI (LGA: 01) - KANO,175.0,171.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de231
KANO,166094,176846,44,11,BICHI (LGA: 05) - KANO,277.0,240.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de235
KANO,166094,176846,44,11,DAWAKI TOFA (LGA: 10) - KANO,224.0,221.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23a
KANO,166094,176846,44,10,BUNKURE (LGA: 06) - KANO,183.0,147.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de236
KANO,166094,176846,44,10,DANBATA (LGA: 08) - KANO,237.0,232.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de238
KANO,166094,176846,44,15,DAWAKI KUDU (LGA: 09) - KANO,303.0,270.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de239
KANO,166094,176846,44,10,GARUN MALAM (LGA: 15) - KANO,151.0,151.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23f
KANO,166094,176846,44,12,DALA (LGA: 07) - KANO,668.0,634.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de237
KANO,166094,176846,44,10,DOGUWA (LGA: 11) - KANO,149.0,148.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23b
KANO,166094,176846,44,11,GABASAWA (LGA: 13) - KANO,164.0,113.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23d
KANO,166094,176846,44,10,GARKO (LGA: 14) - KANO,190.0,190.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23e
KANO,166094,176846,44,10,KABO (LGA: 20) - KANO,188.0,142.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de244
KANO,166094,176846,44,10,FAGGE (LGA: 12) - KANO,521.0,498.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23c
KANO,166094,176846,44,10,GWALE (LGA: 18) - KANO,450.0,450.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de242
KANO,166094,176846,44,10,GAYA (LGA: 16) - KANO,206.0,173.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de240
KANO,166094,176846,44,10,GWARZO (LGA: 19) - KANO,210.0,210.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de243
KANO,166094,176846,44,11,KUMBOTSO (LGA: 25) - KANO,410.0,396.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de249
KANO,166094,176846,44,15,KIRU (LGA: 24) - KANO,246.0,246.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de248
KANO,166094,176846,44,11,GEZAWA (LGA: 17) - KANO,229.0,221.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de241
KANO,166094,176846,44,10,KIBIYA (LGA: 23) - KANO,149.0,147.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de247
KANO,166094,176846,44,11,MAKODA (LGA: 29) - KANO,145.0,138.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39954d89fc3a883de24d
KANO,166094,176846,44,13,KANO MUNICIPAL (LGA: 21) - KANO,630.0,369.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de245
KANO,166094,176846,44,11,MINJIBIR (LGA: 30) - KANO,172.0,172.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39954d89fc3a883de24e
KANO,166094,176846,44,10,KARAYE (LGA: 22) - KANO,169.0,94.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de246
KANO,166094,176846,44,12,MADOBI (LGA: 28) - KANO,171.0,171.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de24c
