id,state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
63f8fc79594e164f814c7c0e,ZAMFARA,166448,176846,BAKURA,RINI,SH / GALADIMA I  /   VILLAGE HEAD OFFICE,14,36/02/09/007
63f8fc79594e164f814c7c0d,ZAMFARA,166448,176846,BAKURA,RINI,SH/KOFAR II   /  ADULT   EDU. CLASS,14,36/02/09/006
63f8fc79594e164f814c7c0c,ZAMFARA,166448,176846,BAKURA,RINI,SH / KOFA I  /   WOMEN CENTRE,14,36/02/09/005
63f8fc79594e164f814c7c0b,ZAMFARA,166448,176846,BAKURA,RINI,SH / GALADIMA I  /   MODEL PRIMARY SCHOOL,14,36/02/09/004
63f8fc79594e164f814c7c0a,ZAMFARA,166448,176846,BAKURA,RINI,GIDAN HARANDE   /  PRIMARY SCHOOL,14,36/02/09/003
63f8fc79594e164f814c7c09,ZAMFARA,166448,176846,BAKURA,RINI,GIDAN GALADIMA/ADULT EDU. CLASS,14,36/02/09/002
63f8fc79594e164f814c7c08,ZAMFARA,166448,176846,BAKURA,RINI,GIDAN OROJI  /  ADULT EDU. CLASS,14,36/02/09/001
63f8fc79594e164f814c7bf3,ZAMFARA,166448,176846,BAKURA,DAKKO,NAGARAWA    /    ADULT   EDU. CLASS,12,36/02/07/004
63f8fc79594e164f814c7bfb,ZAMFARA,166448,176846,BAKURA,DAKKO,SHIYAR UBAN DOMA TSAMIYA,12,36/02/07/012
63f8fc79594e164f814c7bf7,ZAMFARA,166448,176846,BAKURA,DAKKO,FAGAM   /   ADULT  EDU. CLASS,12,36/02/07/008
63f8fc79594e164f814c7bf6,ZAMFARA,166448,176846,BAKURA,DAKKO,K/MALAM  /  PRI. SCH.,12,36/02/07/007
63f8fc79594e164f814c7bf2,ZAMFARA,166448,176846,BAKURA,DAKKO,BUTSA    /   ADULT EDU. CLASS,12,36/02/07/003
63f8fc79594e164f814c7bf9,ZAMFARA,166448,176846,BAKURA,DAKKO,DOGON MADACCI    /  PRI. SCH.,12,36/02/07/010
63f8fc79594e164f814c7bfa,ZAMFARA,166448,176846,BAKURA,DAKKO,SHIYAR KARAZUNTUN,12,36/02/07/011
63f8fc79594e164f814c7bf4,ZAMFARA,166448,176846,BAKURA,DAKKO,KWATSAMA   /   PRI. SCH.,12,36/02/07/005
63f8fc79594e164f814c7bf0,ZAMFARA,166448,176846,BAKURA,DAKKO,DAKKO I    /  MODEL PRI. SCH.,12,36/02/07/001
63f8fc79594e164f814c7bf1,ZAMFARA,166448,176846,BAKURA,DAKKO,DAKKO II    /VILLAGE  HEAD OFFICE,12,36/02/07/002
63f8fc79594e164f814c7bf5,ZAMFARA,166448,176846,BAKURA,DAKKO,T.S.DAJI   /   ADULT EDU. CLASS,12,36/02/07/006
63f8fc79594e164f814c7bf8,ZAMFARA,166448,176846,BAKURA,DAKKO,T.ANGO DOGO   /  FOREST OFFICE,12,36/02/07/009
63f8fc79594e164f814c7bcf,ZAMFARA,166448,176846,BAKURA,DAN MANAU,TSAKIYAR KASUWA DAN MANAU,26,36/02/05/016
63f8fc79594e164f814c7bcc,ZAMFARA,166448,176846,BAKURA,DAN MANAU,YAR RIMAYE   /   ADULT EDU. CLASS,26,36/02/05/013
63f8fc79594e164f814c7bd8,ZAMFARA,166448,176846,BAKURA,DAN MANAU,HILIN TSAMIYA RAKUMA,26,36/02/05/025
63f8fc79594e164f814c7bc8,ZAMFARA,166448,176846,BAKURA,DAN MANAU,RAKUMA   /   ADULT EDU. CLASS,26,36/02/05/009
63f8fc79594e164f814c7bc2,ZAMFARA,166448,176846,BAKURA,DAN MANAU,T/D/MANAU    /   ADULT CLASS,26,36/02/05/003
63f8fc79594e164f814c7bd4,ZAMFARA,166448,176846,BAKURA,DAN MANAU,LAMBAR BAKURA JUNCTOIN TRANSFORMER,26,36/02/05/021
63f8fc79594e164f814c7bd2,ZAMFARA,166448,176846,BAKURA,DAN MANAU,GAMJI SEC. SCH,26,36/02/05/019
63f8fc79594e164f814c7bc9,ZAMFARA,166448,176846,BAKURA,DAN MANAU,GIDAN DIKKO   /   ADULT EDU. CLASS,26,36/02/05/010
63f8fc79594e164f814c7bca,ZAMFARA,166448,176846,BAKURA,DAN MANAU,B/MASA    /  FOREST OFFICE,26,36/02/05/011
63f8fc79594e164f814c7bce,ZAMFARA,166448,176846,BAKURA,DAN MANAU,NAGARAWA KANWURI,26,36/02/05/015
63f8fc79594e164f814c7bd9,ZAMFARA,166448,176846,BAKURA,DAN MANAU,TSAMIYAR DAN SISI GIDAN RUWA,26,36/02/05/026
63f8fc79594e164f814c7bc5,ZAMFARA,166448,176846,BAKURA,DAN MANAU,GAMJI    /  GAMJI PRI. SCH.,26,36/02/05/006
63f8fc79594e164f814c7bcb,ZAMFARA,166448,176846,BAKURA,DAN MANAU,HUTSERE   /   ADULT EDU. CLASS,26,36/02/05/012
63f8fc79594e164f814c7bc6,ZAMFARA,166448,176846,BAKURA,DAN MANAU,L/BAKURA    / PRI. SCH.,26,36/02/05/007
63f8fc79594e164f814c7bc1,ZAMFARA,166448,176846,BAKURA,DAN MANAU,BALGARE  /  PRI. SCH.,26,36/02/05/002
63f8fc79594e164f814c7bd3,ZAMFARA,166448,176846,BAKURA,DAN MANAU,LAMBAR YAR ASIRI,26,36/02/05/020
63f8fc79594e164f814c7bc4,ZAMFARA,166448,176846,BAKURA,DAN MANAU,DAN MANAU    /  MODEL PRI SCH.,26,36/02/05/005
63f8fc79594e164f814c7bd0,ZAMFARA,166448,176846,BAKURA,DAN MANAU,SHIYAR GABAS GAMJI,26,36/02/05/017
63f8fc79594e164f814c7bc7,ZAMFARA,166448,176846,BAKURA,DAN MANAU,K/KALGO    /  PRI. SCH.,26,36/02/05/008
63f8fc79594e164f814c7bc3,ZAMFARA,166448,176846,BAKURA,DAN MANAU,NAGARAWA    /  PRI. SCH.,26,36/02/05/004
63f8fc79594e164f814c7bcd,ZAMFARA,166448,176846,BAKURA,DAN MANAU,KASUWAR TSAYE RIJIYA BALGARE,26,36/02/05/014
63f8fc79594e164f814c7bd6,ZAMFARA,166448,176846,BAKURA,DAN MANAU,GWARGUWA RIJIYA DUMULLE,26,36/02/05/023
63f8fc79594e164f814c7bd7,ZAMFARA,166448,176846,BAKURA,DAN MANAU,RAKUMA LUNGUN BEJI,26,36/02/05/024
63f8fc79594e164f814c7bd5,ZAMFARA,166448,176846,BAKURA,DAN MANAU,RAFIN DAN KURE PRI. SCH.,26,36/02/05/022
63f8fc79594e164f814c7bc0,ZAMFARA,166448,176846,BAKURA,DAN MANAU,KABAWA   /   PRI. SCH.,26,36/02/05/001
63f8fc79594e164f814c7bd1,ZAMFARA,166448,176846,BAKURA,DAN MANAU,SHIYAR MAYANCI GAMJI,26,36/02/05/018
63f8fc79594e164f814c7bef,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,FADAMAWA CLINIC,22,36/02/06/022
63f8fc79594e164f814c7be9,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,KWAKWALAWA/MALLAMAWA,22,36/02/06/016
63f8fc79594e164f814c7be5,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,TITI K/DAJI BAKIN KANAR,22,36/02/06/012
63f8fc79594e164f814c7be6,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,BARNAWA/LUNGUN MAJEMA,22,36/02/06/013
63f8fc79594e164f814c7bde,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,TSAMIYA   /  TSAMIYA,22,36/02/06/005
63f8fc79594e164f814c7be7,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,YARCEDIYA/SHIYAR MABUSA,22,36/02/06/014
63f8fc79594e164f814c7be2,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,TAURAWA/ PRI. SCH,22,36/02/06/009
63f8fc79594e164f814c7bdf,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,KWALKWALAWA I   /   ADULT CLASS,22,36/02/06/006
63f8fc79594e164f814c7bed,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,TAWURAWA FAKON IDI,22,36/02/06/020
63f8fc79594e164f814c7be1,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,AWALA/ VILLAGE HEAD OFFICE,22,36/02/06/008
63f8fc79594e164f814c7bec,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,FADAMAWA PRI. SCH,22,36/02/06/019
63f8fc79594e164f814c7bea,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,GEMAWA/DURUMIN DAN KWARA,22,36/02/06/017
63f8fc79594e164f814c7bdb,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,BARNAWA    /  WOMEN CENTRE,22,36/02/06/002
63f8fc79594e164f814c7bdc,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,FADAMAWA / SHIYAR FADAMAWA,22,36/02/06/003
63f8fc79594e164f814c7bda,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,TITI MODEL PRIMARY SCHOOL,22,36/02/06/001
63f8fc79594e164f814c7bdd,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,YARCE DIYA   /  YAR CEDIYA,22,36/02/06/004
63f8fc79594e164f814c7be4,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,TITI TSOHUWAR KASUWAR DAJI,22,36/02/06/011
63f8fc79594e164f814c7be8,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,TSAMIYA KUNCIN KURA,22,36/02/06/015
63f8fc79594e164f814c7be3,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,KANWURI / KANWURI,22,36/02/06/010
63f8fc79594e164f814c7be0,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,S/TUDU    /  MODEL PRI. SCH.,22,36/02/06/007
63f8fc79594e164f814c7beb,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,AWALA/LAHADAWA,22,36/02/06/018
63f8fc79594e164f814c7bee,ZAMFARA,166448,176846,BAKURA,YAR KUFOJI,KANWURI DAUDAWA,22,36/02/06/021
63f8fc79594e164f814c7bbe,ZAMFARA,166448,176846,BAKURA,DANKADU,FAGGE KASUWA,23,36/02/04/022
63f8fc79594e164f814c7bac,ZAMFARA,166448,176846,BAKURA,DANKADU,MADACCI II/ADULT EDU. CLASS,23,36/02/04/004
63f8fc79594e164f814c7bb3,ZAMFARA,166448,176846,BAKURA,DANKADU,BADAMMA    /   BADAMMA PRI. SCH.,23,36/02/04/011
63f8fc79594e164f814c7bba,ZAMFARA,166448,176846,BAKURA,DANKADU,SHIYAR BUGAJE,23,36/02/04/018
63f8fc79594e164f814c7bb1,ZAMFARA,166448,176846,BAKURA,DANKADU,ROGOJI  /   ADULT EDU. CLASS,23,36/02/04/009
63f8fc79594e164f814c7bbb,ZAMFARA,166448,176846,BAKURA,DANKADU,TAJAYE PRI SCH,23,36/02/04/019
63f8fc79594e164f814c7baf,ZAMFARA,166448,176846,BAKURA,DANKADU,DAMBO II  /  ADULT EDU. CLASS,23,36/02/04/007
63f8fc79594e164f814c7bb9,ZAMFARA,166448,176846,BAKURA,DANKADU,LIMAWA MADACCI LIMAWA,23,36/02/04/017
63f8fc79594e164f814c7bbd,ZAMFARA,166448,176846,BAKURA,DANKADU,DANBO RIJIYAR BARAWA,23,36/02/04/021
63f8fc79594e164f814c7bb0,ZAMFARA,166448,176846,BAKURA,DANKADU,RUMBA   /  ADULT EDU. CLASS,23,36/02/04/008
63f8fc79594e164f814c7bab,ZAMFARA,166448,176846,BAKURA,DANKADU,MADACCI I/MODEL PRIMARY SCHOOL,23,36/02/04/003
63f8fc79594e164f814c7bb4,ZAMFARA,166448,176846,BAKURA,DANKADU,GWARGAWO  /   PRI. SCH.,23,36/02/04/012
63f8fc79594e164f814c7bb6,ZAMFARA,166448,176846,BAKURA,DANKADU,BARADE/ ADULT EDUCATION CLASS,23,36/02/04/014
63f8fc79594e164f814c7bb8,ZAMFARA,166448,176846,BAKURA,DANKADU,DANKADU KASUWA,23,36/02/04/016
63f8fc79594e164f814c7bbf,ZAMFARA,166448,176846,BAKURA,DANKADU,KUHU KASUWA,23,36/02/04/023
63f8fc79594e164f814c7bae,ZAMFARA,166448,176846,BAKURA,DANKADU,DAMBO I/MODEL PRI. SCH.,23,36/02/04/006
63f8fc79594e164f814c7bad,ZAMFARA,166448,176846,BAKURA,DANKADU,T/MAIBURTU /T/ MAIBURTU,23,36/02/04/005
63f8fc79594e164f814c7bb2,ZAMFARA,166448,176846,BAKURA,DANKADU,SULLUBAWA   /   PRI. SCH.,23,36/02/04/010
63f8fc79594e164f814c7bbc,ZAMFARA,166448,176846,BAKURA,DANKADU,DAMBO SHIYAR GALADIMA/KASUWA,23,36/02/04/020
63f8fc79594e164f814c7bb5,ZAMFARA,166448,176846,BAKURA,DANKADU,RANE/ PRIMARY SCHOOL,23,36/02/04/013
63f8fc79594e164f814c7bb7,ZAMFARA,166448,176846,BAKURA,DANKADU,DAN KADU/BEDIN SANDA,23,36/02/04/015
63f8fc79594e164f814c7baa,ZAMFARA,166448,176846,BAKURA,DANKADU,DANKADU II/VILLAGE HEAD OFFICE,23,36/02/04/002
63f8fc79594e164f814c7ba9,ZAMFARA,166448,176846,BAKURA,DANKADU,DANKADU I/MODEL PRI SCH.,23,36/02/04/001
63f8fc79594e164f814c7ba7,ZAMFARA,166448,176846,BAKURA,DAMRI,SABON GARI KASUWAR DAJI,15,36/02/03/014
63f8fc79594e164f814c7ba0,ZAMFARA,166448,176846,BAKURA,DAMRI,SABON GARI/ADULT CLASS,15,36/02/03/007
63f8fc79594e164f814c7b9d,ZAMFARA,166448,176846,BAKURA,DAMRI,SABON GARI / PRIMARY SCHOOL,15,36/02/03/004
63f8fc79594e164f814c7ba4,ZAMFARA,166448,176846,BAKURA,DAMRI,T/YAMMA II/ADULT EDU. CLASS,15,36/02/03/011
63f8fc79594e164f814c7b9b,ZAMFARA,166448,176846,BAKURA,DAMRI,DAMRI II/VILLAGE HEAD OFFICE,15,36/02/03/002
63f8fc79594e164f814c7ba8,ZAMFARA,166448,176846,BAKURA,DAMRI,SHIYAR KOFA YAR RIJIYA DAMRI,15,36/02/03/015
63f8fc79594e164f814c7ba1,ZAMFARA,166448,176846,BAKURA,DAMRI,SATURU/VILLAGE HEAD OFFICE,15,36/02/03/008
63f8fc79594e164f814c7b9c,ZAMFARA,166448,176846,BAKURA,DAMRI,SADE/PRI. SCH.,15,36/02/03/003
63f8fc79594e164f814c7b9f,ZAMFARA,166448,176846,BAKURA,DAMRI,D/D MAZAUDA/PRI. SCH.,15,36/02/03/006
63f8fc79594e164f814c7ba6,ZAMFARA,166448,176846,BAKURA,DAMRI,FAKON DAMMA DAMRI,15,36/02/03/013
63f8fc79594e164f814c7ba3,ZAMFARA,166448,176846,BAKURA,DAMRI,DAMRI III/WOMEN CENTRE,15,36/02/03/010
63f8fc79594e164f814c7b9e,ZAMFARA,166448,176846,BAKURA,DAMRI,CHIKARI/ADULT EDU. CLASS,15,36/02/03/005
63f8fc79594e164f814c7ba5,ZAMFARA,166448,176846,BAKURA,DAMRI,PRIMARY HEALTH CARE DAMRI,15,36/02/03/012
63f8fc79594e164f814c7b9a,ZAMFARA,166448,176846,BAKURA,DAMRI,DAMRI   I/MODEL PRIMARY SCHOOL,15,36/02/03/001
63f8fc79594e164f814c7ba2,ZAMFARA,166448,176846,BAKURA,DAMRI,GIDAN MAIKIDI/ADULT EDU. CLASS,15,36/02/03/009
63f8fc79594e164f814c7b98,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,SHIYAR KODA BAKIN TITI,18,36/02/02/017
63f8fc79594e164f814c7b8b,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,GIDAN MAFARA/ADULT EDU. CLASS,18,36/02/02/004
63f8fc79594e164f814c7b90,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,MALLAMAWA/VILLAGE HEAD OFFICE,18,36/02/02/009
63f8fc79594e164f814c7b94,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,HILIN NA MARA,18,36/02/02/013
63f8fc79594e164f814c7b8d,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,YAR DALA/PRI. SCH.,18,36/02/02/006
63f8fc79594e164f814c7b93,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,S/AJIYA II/VILLAGE HEAD OFFICE,18,36/02/02/012
63f8fc79594e164f814c7b97,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,DANKAIWA DISPENSARY,18,36/02/02/016
63f8fc79594e164f814c7b95,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,BAKIN BEDIN YAN CACA,18,36/02/02/014
63f8fc79594e164f814c7b99,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,SHIYAR MADINA B/ TUDU,18,36/02/02/018
63f8fc79594e164f814c7b91,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,DADA/ADULT EDU. CLASS,18,36/02/02/010
63f8fc79594e164f814c7b96,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,BIRNIN TUDU PRIMARY HEALTH CARE CENTER,18,36/02/02/015
63f8fc79594e164f814c7b8e,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,SHIYAR ILLO/ADULT EDU. CLASS,18,36/02/02/007
63f8fc79594e164f814c7b88,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,SHIYAR TUDU/PRIMARY SCHOOL,18,36/02/02/001
63f8fc79594e164f814c7b8f,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,S/MAGAJI/MODEL PRI. SCH.,18,36/02/02/008
63f8fc79594e164f814c7b8a,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,G/GAGE/RIMA OFFICE,18,36/02/02/003
63f8fc79594e164f814c7b92,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,B/TUDU/ADULT EDU. CLASS,18,36/02/02/011
63f8fc79594e164f814c7b8c,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,MAITAKO/ADULT EDUCATION CLASS,18,36/02/02/005
63f8fc79594e164f814c7b89,ZAMFARA,166448,176846,BAKURA,BIRNIN TUDU,SHIYAR AJIYA I/ADULT EDU. CLASS,18,36/02/02/002
63f8fc79594e164f814c7d9b,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,TUDUN MANIYA / GARKAR LIMAN,10,36/04/10/010
63f8fc79594e164f814c7d9a,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,SHIYARTALLA / GARKA HAKIMI,10,36/04/10/009
63f8fc79594e164f814c7d99,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,SHIYAR HAKIMI / GARKAR HAKIMI,10,36/04/10/008
63f8fc79594e164f814c7d98,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,SHIYAR GADO / SHIYAR GADO,10,36/04/10/007
63f8fc79594e164f814c7d96,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,BABBAR-MARNA / YAR MARNA,10,36/04/10/005
63f8fc79594e164f814c7d95,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,GIDAN MAI GUNYA / YAR MAI GUNYA,10,36/04/10/004
63f8fc79594e164f814c7d94,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,TILLI WARAI / SHIYAR WARAI,10,36/04/10/003
63f8fc79594e164f814c7d93,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,SHIYAR MAGAJI / GARKA SAIDU,10,36/04/10/002
63f8fc79594e164f814c7d92,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,ZAUMA / PRIMARY SCHOOL,10,36/04/10/001
63f8fc79594e164f814c7d97,ZAMFARA,166448,176846,BUKKUYUM,ZAUMA,YANDU / GARKAR YANDU,10,36/04/10/006
63f8fc79594e164f814c7d8d,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,DARGAJE II / CHEDIYA,24,36/04/09/020
63f8fc79594e164f814c7d8e,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,ZARUMAI III / PRIMARY SCHOOL,24,36/04/09/021
63f8fc79594e164f814c7d91,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,DAN GURUMFA III /PRIMARY SCHOOL,24,36/04/09/024
63f8fc79594e164f814c7d88,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,TUNGAR DUSTI / GARKAR HAKIMI,24,36/04/09/015
63f8fc79594e164f814c7d8a,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,BUNKASAU / GARKAR HAKIMI,24,36/04/09/017
63f8fc79594e164f814c7d84,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,FURA-GIRKE / PRIMARY SCHOOL,24,36/04/09/011
63f8fc79594e164f814c7d8b,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,DAN GURUNFA II / GARKAR HAMIMI,24,36/04/09/018
63f8fc79594e164f814c7d90,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,FURA GIRKE II / FASHIN DUTSE,24,36/04/09/023
63f8fc79594e164f814c7d7b,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,ZURUMAI II / SHIYAR AUWAL,24,36/04/09/002
63f8fc79594e164f814c7d83,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,YAR GALMA  / GARKAR HAKIMI,24,36/04/09/010
63f8fc79594e164f814c7d85,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,DANGURUNFA  1/ PRIMARY SCHOOL,24,36/04/09/012
63f8fc79594e164f814c7d8c,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,FARNANAWA II / CHEDIYA,24,36/04/09/019
63f8fc79594e164f814c7d86,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,RANFASHI / PRIMARY SCHOOL,24,36/04/09/013
63f8fc79594e164f814c7d87,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,MAFARAR - GARANGI / DAN HILI,24,36/04/09/014
63f8fc79594e164f814c7d7e,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,DARGAJE I / PRY. SCH.,24,36/04/09/005
63f8fc79594e164f814c7d7c,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,ZARA / SHIYAR ZARA,24,36/04/09/003
63f8fc79594e164f814c7d80,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,DAN ZAURE / DAN BEDI,24,36/04/09/007
63f8fc79594e164f814c7d7f,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,DAN ZAMAU / PRY. SCH.,24,36/04/09/006
63f8fc79594e164f814c7d81,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,MALLAMAWA / GARKAR HAKIMI,24,36/04/09/008
63f8fc79594e164f814c7d7d,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,FARANANAWA I / PRIMARY SCHOOL,24,36/04/09/004
63f8fc79594e164f814c7d89,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,KWALI / GARKAR MAI GARI,24,36/04/09/016
63f8fc79594e164f814c7d8f,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,ZARUMAI IV / SHIYAR UBAN DAWAKI,24,36/04/09/022
63f8fc79594e164f814c7d82,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,RUMBUKI / GARKAR HAKIMI,24,36/04/09/009
63f8fc79594e164f814c7d7a,ZAMFARA,166448,176846,BUKKUYUM,ZARUMMAI,ZURUMAI I / PRI SCH,24,36/04/09/001
63f8fc79594e164f814c7b83,ZAMFARA,166448,176846,BAKURA,BAKURA,MASHAYAR BAICI/MAKARANTA,37,36/02/01/033
63f8fc79594e164f814c7b7d,ZAMFARA,166448,176846,BAKURA,BAKURA,GIDAN RIJIYA TASHAR KORE,37,36/02/01/027
63f8fc79594e164f814c7b82,ZAMFARA,166448,176846,BAKURA,BAKURA,SHIYAR TUDUN WADA/GAREJI,37,36/02/01/032
63f8fc79594e164f814c7b7e,ZAMFARA,166448,176846,BAKURA,BAKURA,MARADI / RIJIYA NPN,37,36/02/01/028
63f8fc79594e164f814c7b78,ZAMFARA,166448,176846,BAKURA,BAKURA,GIDAN BALA II/DAN FILI,37,36/02/01/022
63f8fc79594e164f814c7b84,ZAMFARA,166448,176846,BAKURA,BAKURA,FORMER LGEA OFFICE,37,36/02/01/034
63f8fc79594e164f814c7b72,ZAMFARA,166448,176846,BAKURA,BAKURA,KASUWAR DAJI I/UNION OFFICE,37,36/02/01/016
63f8fc79594e164f814c7b74,ZAMFARA,166448,176846,BAKURA,BAKURA,TULLUWA III/CLINIC (JUNCTION),37,36/02/01/018
63f8fc79594e164f814c7b63,ZAMFARA,166448,176846,BAKURA,BAKURA,GIDAN BALA I/WOMEN CENTRE,37,36/02/01/001
63f8fc79594e164f814c7b87,ZAMFARA,166448,176846,BAKURA,BAKURA,DAN GARGE/BOYE KAI,37,36/02/01/037
63f8fc79594e164f814c7b66,ZAMFARA,166448,176846,BAKURA,BAKURA,DAN GARGE/ADULT EDU. CLASS,37,36/02/01/004
63f8fc79594e164f814c7b64,ZAMFARA,166448,176846,BAKURA,BAKURA,J. N. I./ISLAMIYA SCHOOL,37,36/02/01/002
63f8fc79594e164f814c7b79,ZAMFARA,166448,176846,BAKURA,BAKURA,FORMER INEC OFFICE,37,36/02/01/023
63f8fc79594e164f814c7b69,ZAMFARA,166448,176846,BAKURA,BAKURA,KANWURI  I/DISTRICT HEAD OFFICE,37,36/02/01/007
63f8fc79594e164f814c7b7b,ZAMFARA,166448,176846,BAKURA,BAKURA,KANWURI / GIJIYA,37,36/02/01/025
63f8fc79594e164f814c7b65,ZAMFARA,166448,176846,BAKURA,BAKURA,SH/UBADAWAK/VILLAGE HEAD OFFICE,37,36/02/01/003
63f8fc79594e164f814c7b67,ZAMFARA,166448,176846,BAKURA,BAKURA,SABON GARI /SECONDARY SCHOOL,37,36/02/01/005
63f8fc79594e164f814c7b80,ZAMFARA,166448,176846,BAKURA,BAKURA,KOFAR BAI / KANI KAWA,37,36/02/01/030
63f8fc79594e164f814c7b68,ZAMFARA,166448,176846,BAKURA,BAKURA,GIDAN BUNU/VET CLINIC,37,36/02/01/006
63f8fc79594e164f814c7b6f,ZAMFARA,166448,176846,BAKURA,BAKURA,MARADI/VILLAGE HEAD OFFICE,37,36/02/01/013
63f8fc79594e164f814c7b6e,ZAMFARA,166448,176846,BAKURA,BAKURA,GIDAN TAMBARI/ASIBITIN KUTARE,37,36/02/01/012
63f8fc79594e164f814c7b73,ZAMFARA,166448,176846,BAKURA,BAKURA,YAR SAUKI/ARABIC CLASS,37,36/02/01/017
63f8fc79594e164f814c7b70,ZAMFARA,166448,176846,BAKURA,BAKURA,TULLUWA II/CENTRE,37,36/02/01/014
63f8fc79594e164f814c7b6c,ZAMFARA,166448,176846,BAKURA,BAKURA,DAN FILI  I/VET CLINIC,37,36/02/01/010
63f8fc79594e164f814c7b86,ZAMFARA,166448,176846,BAKURA,BAKURA,SWALLI BAKIN TITI,37,36/02/01/036
63f8fc79594e164f814c7b6d,ZAMFARA,166448,176846,BAKURA,BAKURA,GIDAN RIJIYA/ADULT CLASS,37,36/02/01/011
63f8fc79594e164f814c7b7c,ZAMFARA,166448,176846,BAKURA,BAKURA,DANFILI MARNA,37,36/02/01/026
63f8fc79594e164f814c7b6b,ZAMFARA,166448,176846,BAKURA,BAKURA,YA'NHUDU/ADULT EDU. CLASS,37,36/02/01/009
63f8fc79594e164f814c7b77,ZAMFARA,166448,176846,BAKURA,BAKURA,KANWURI II/AREA COURT ROOM,37,36/02/01/021
63f8fc79594e164f814c7b75,ZAMFARA,166448,176846,BAKURA,BAKURA,DAN FILI II/DAN FILI,37,36/02/01/019
