state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,ARGANG NOMADIC PRIMARY SCHOOL KALKO,28,31/14/07/019
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,YAM ZONE PANGKULOEP,28,31/14/07/022
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,PRY. SCHOOL KOPBOETPANG,28,31/14/07/011
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,EKAN PRY. SCHOOL KWALLA - LANG,28,31/14/07/001
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,PANGLIT,28,31/14/07/007
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,MOENDOESHIK,28,31/14/07/009
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,KOPDAKUM,28,31/14/07/012
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,COMMUNITY BANK KWALLA,28,31/14/07/021
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,LGEA PRIMARY SCHOOL SHANGFUUP,28,31/14/07/018
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,PANGNAAN,28,31/14/07/006
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,NOMADIC PRIMARY SCHOOL KWOOR,28,31/14/07/028
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,R.C.M PRY. SCHOOL KWALLA TOWN I,28,31/14/07/004
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,LGEA PRIMARY SCHOOL BWOEM II,28,31/14/07/027
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,LGEA PRIMARY SCHOOL BWOEM I,28,31/14/07/020
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,NAMESS,28,31/14/07/008
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,TOEGOEROENG,28,31/14/07/025
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,VAGAL,28,31/14/07/026
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,WAYIL/KAIKO,28,31/14/07/003
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,"R.C.M PRY. SCHOOL, KWALLA TOWN II",28,31/14/07/005
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,NADU,28,31/14/07/002
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,KOPWARMAK,28,31/14/07/010
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,DUNGTOEM,28,31/14/07/023
PLATEAU,164279,176846,QUA'AN PAN,KWALLA MOEDA,KOPWARMAK II,28,31/14/07/024
PLATEAU,164279,176846,QUA'AN PAN,KWA,UNG. HAUSAWA KWA,19,31/14/06/004
PLATEAU,164279,176846,QUA'AN PAN,KWA,DUNG/MEER/CHIMWAR,19,31/14/06/001
PLATEAU,164279,176846,QUA'AN PAN,KWA,KWA LATONG,19,31/14/06/002
PLATEAU,164279,176846,QUA'AN PAN,KWA,PHC MEER,19,31/14/06/013
PLATEAU,164279,176846,QUA'AN PAN,KWA,POLICE STATION KWA,19,31/14/06/015
PLATEAU,164279,176846,QUA'AN PAN,KWA,KWA MOTOR PARK,19,31/14/06/014
PLATEAU,164279,176846,QUA'AN PAN,KWA,KOPTENG/FOGOL,19,31/14/06/008
PLATEAU,164279,176846,QUA'AN PAN,KWA,LARDANG,19,31/14/06/009
PLATEAU,164279,176846,QUA'AN PAN,KWA,KOFFIAR,19,31/14/06/010
PLATEAU,164279,176846,QUA'AN PAN,KWA,PANGKURUM,19,31/14/06/011
PLATEAU,164279,176846,QUA'AN PAN,KWA,BOGOT,19,31/14/06/007
PLATEAU,164279,176846,QUA'AN PAN,KWA,LARDANG GOETOENG,19,31/14/06/019
PLATEAU,164279,176846,QUA'AN PAN,KWA,SCIENCE PRIMARY SCHOOL KWA,19,31/14/06/016
PLATEAU,164279,176846,QUA'AN PAN,KWA,MIKET,19,31/14/06/006
PLATEAU,164279,176846,QUA'AN PAN,KWA,LGEA PRIMARY SCHOOL KOPTENG,19,31/14/06/017
PLATEAU,164279,176846,QUA'AN PAN,KWA,LARDANG MARKET SQUARE,19,31/14/06/018
PLATEAU,164279,176846,QUA'AN PAN,KWA,TONGFI,19,31/14/06/005
PLATEAU,164279,176846,QUA'AN PAN,KWA,BOGOLONG,19,31/14/06/012
PLATEAU,164279,176846,QUA'AN PAN,KWA,GOEWAN,19,31/14/06/003
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',PHC CLINIC LUA,14,31/12/09/014
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',LEA PRI SCH SHIOR,14,31/12/09/012
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',LEA PRI SCH PEER,14,31/12/09/010
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',ANGUWAN HAUSAWA I,14,31/12/09/006
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',MBOER,14,31/12/09/004
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',SOEMDOK,14,31/12/09/002
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',MOELAI,14,31/12/09/001
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',LEA PRI SCH KOT-KUNG,14,31/12/09/009
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',LEA PRI SC KUP,14,31/12/09/011
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',ZAMKOE OP,14,31/12/09/005
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',FIABER (P.H.C),14,31/12/09/003
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',FIABER (G.S.S.),14,31/12/09/008
PLATEAU,164279,176846,MIKANG,TUNKUS,LUHAM PRY. SCHOOL,19,31/12/10/006
PLATEAU,164279,176846,MIKANG,TUNKUS,PANDAL,19,31/12/10/019
PLATEAU,164279,176846,MIKANG,TUNKUS,LEA PRI SCH TINGSHAK,19,31/12/10/017
PLATEAU,164279,176846,MIKANG,TUNKUS,NEW MARKET SQUARE,19,31/12/10/018
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',LEA PRI SCH PANGMOEKA,14,31/12/09/013
PLATEAU,164279,176846,MIKANG,PIAPUNG 'B',ANGUWAN HAUSAWA II,14,31/12/09/007
PLATEAU,164279,176846,MIKANG,TUNKUS,LEA PRI SCH KADAI,19,31/12/10/015
PLATEAU,164279,176846,MIKANG,TUNKUS,PANGKUNG MARKET SQUARE,19,31/12/10/016
PLATEAU,164279,176846,MIKANG,TUNKUS,LEA PRI SCH SWAKA'AN,19,31/12/10/014
PLATEAU,164279,176846,MIKANG,TUNKUS,VUALA,19,31/12/10/013
PLATEAU,164279,176846,MIKANG,TUNKUS,PHC CLINIC KOKOPSHUE,19,31/12/10/012
PLATEAU,164279,176846,MIKANG,TUNKUS,TINGBUM/SINGAPORE,19,31/12/10/011
PLATEAU,164279,176846,MIKANG,TUNKUS,LEA GANG,19,31/12/10/010
PLATEAU,164279,176846,MIKANG,TUNKUS,TUNKUS (BAKIN RIJIYA),19,31/12/10/009
PLATEAU,164279,176846,MIKANG,TUNKUS,LABI PRY. SCHOOL,19,31/12/10/008
PLATEAU,164279,176846,MIKANG,TUNKUS,KA'ANLONG PRY. SCHOOL,19,31/12/10/004
PLATEAU,164279,176846,MIKANG,TUNKUS,SHANKOP,19,31/12/10/005
PLATEAU,164279,176846,MIKANG,TUNKUS,TUNKUS MARKET SQUARE,19,31/12/10/003
PLATEAU,164279,176846,MIKANG,TUNKUS,TENGLIT,19,31/12/10/007
PLATEAU,164279,176846,MIKANG,TUNKUS,TUNKUS R.C.M SCHOOL,19,31/12/10/002
PLATEAU,164279,176846,MIKANG,TUNKUS,TUNKUS PRY. SCHOOL,19,31/12/10/001
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',GWEIDET MARKET SQUARE,10,31/12/08/010
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',LEA PRI SCH PANGYEN,10,31/12/08/008
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',LEA PRI SCH TANGGUK,10,31/12/08/009
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',LEA PRI SCH GANGGOEVOEL,10,31/12/08/005
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',LEA PRI SCH MATBUEN,10,31/12/08/007
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',LEA PRI SCH LONGBIS,10,31/12/08/006
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',KOETES PRY. SCHOOL,10,31/12/08/004
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',GOTLONG,10,31/12/08/003
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',GWOTKAT,10,31/12/08/001
PLATEAU,164279,176846,MIKANG,PIAPUNG 'A',PEOKAT,10,31/12/08/002
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,ANGWAN KWATA,27,31/14/05/027
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,KARAMIN KASUWA KURGWI,27,31/14/05/025
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,YELLOW HOUSE,27,31/14/05/024
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,ANGWAN ANKWAI II,27,31/14/05/023
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,SABON PHC KURGWI,27,31/14/05/026
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,HAMFU'UL,27,31/14/05/022
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,UNG. WAKILI,27,31/14/05/021
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,UNG.WAKILI  II,27,31/14/05/020
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,UNG.WAKILI  I,27,31/14/05/019
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,KURGWI CENTRAL  II,27,31/14/05/018
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,ANG.DOROWA  II,27,31/14/05/016
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,ANG. LOKO I,27,31/14/05/011
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,ANG. LOKO II,27,31/14/05/012
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,ANG. GALADIMA II,27,31/14/05/010
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,DOROWA KUDU  I,27,31/14/05/014
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,ANG. GALADIMA I,27,31/14/05/009
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,NAMU ROAD,27,31/14/05/008
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,POEYAK,27,31/14/05/006
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,GIDAN BUBE,27,31/14/05/007
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,KURGWI NORTH  II,27,31/14/05/005
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,KURGWI NORTH  I,27,31/14/05/004
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,AMPIA  II,27,31/14/05/003
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,AMPIA  I,27,31/14/05/002
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,ANGWA. ANKWAI,27,31/14/05/001
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,DOROWA KUDU  II,27,31/14/05/015
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,ANG.DOROWA  I,27,31/14/05/013
PLATEAU,164279,176846,QUA'AN PAN,KURGWI,KURGWI CENTRAL  I,27,31/14/05/017
PLATEAU,164279,176846,QUA'AN PAN,DOKAN KASUWA,LO'OTLEET,9,31/14/04/003
PLATEAU,164279,176846,QUA'AN PAN,DOKAN KASUWA,KWANOENG TASHA,9,31/14/04/009
PLATEAU,164279,176846,QUA'AN PAN,DOKAN KASUWA,YILPIA,9,31/14/04/007
PLATEAU,164279,176846,QUA'AN PAN,DOKAN KASUWA,KWANOENG,9,31/14/04/004
PLATEAU,164279,176846,QUA'AN PAN,DOKAN KASUWA,ESPAT,9,31/14/04/006
PLATEAU,164279,176846,QUA'AN PAN,DOKAN KASUWA,KOP GUWAM,9,31/14/04/005
PLATEAU,164279,176846,QUA'AN PAN,DOKAN KASUWA,LGEA PRIMARY SCHOOL MOEDUUT,9,31/14/04/008
PLATEAU,164279,176846,QUA'AN PAN,DOKAN KASUWA,UNG.HAUSAWA  I,9,31/14/04/001
PLATEAU,164279,176846,QUA'AN PAN,DOKAN KASUWA,UNG.HAUSAWA  II,9,31/14/04/002
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,KOPDAFOM,14,31/14/03/014
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,KOPMOELUGAT,14,31/14/03/013
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,KOPFOMTOE/ KOPDONG,14,31/14/03/012
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,KOPPA'AR II,14,31/14/03/011
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,MARKET SQUARE DOEMAK,14,31/14/03/010
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,RELEVANT TECHNOLOGY,14,31/14/03/009
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,BA'AP-G.S.S. DOEMAK,14,31/14/03/007
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,DUNGDEP,14,31/14/03/006
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,BA'AL,14,31/14/03/005
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,KOPDANA'AN,14,31/14/03/004
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,KOPAR,14,31/14/03/003
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,KOPLONG/ANG. HAUSAWA,14,31/14/03/002
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,GARES ANG. DASHE ALONG KWA ROAD,14,31/14/03/001
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-KOPLONG,DUNGDANIANG,14,31/14/03/008
PLATEAU,164279,176846,MIKANG,LALIN,LALIN OLD MARKET SQUARE,19,31/12/07/019
PLATEAU,164279,176846,MIKANG,LALIN,LEA PRI SCH BALWE,19,31/12/07/016
PLATEAU,164279,176846,MIKANG,LALIN,KOPMUBET NEW MARKET,19,31/12/07/014
PLATEAU,164279,176846,MIKANG,LALIN,LEA PRI  SCH ZAMTALPANG,19,31/12/07/012
PLATEAU,164279,176846,MIKANG,LALIN,LEA PRI SCH PANGKAI,19,31/12/07/013
PLATEAU,164279,176846,MIKANG,LALIN,GABIET,19,31/12/07/008
PLATEAU,164279,176846,MIKANG,LALIN,LALIN PRY. SCH. I,19,31/12/07/005
PLATEAU,164279,176846,MIKANG,LALIN,PUYUN,19,31/12/07/006
PLATEAU,164279,176846,MIKANG,LALIN,BETKANG,19,31/12/07/007
PLATEAU,164279,176846,MIKANG,LALIN,BALTEI,19,31/12/07/001
PLATEAU,164279,176846,MIKANG,LALIN,KONGUNG (MDEGA'AM),19,31/12/07/003
PLATEAU,164279,176846,MIKANG,LALIN,KOPGWAN,19,31/12/07/004
PLATEAU,164279,176846,MIKANG,LALIN,LALIN PRY. SCH. II,19,31/12/07/011
PLATEAU,164279,176846,MIKANG,LALIN,LEA PRI SCH YAPU,19,31/12/07/015
PLATEAU,164279,176846,MIKANG,LALIN,KAANLONGYIL PHC CLINIC,19,31/12/07/017
PLATEAU,164279,176846,MIKANG,LALIN,LAKAI,19,31/12/07/010
PLATEAU,164279,176846,MIKANG,LALIN,KONGUNG,19,31/12/07/002
PLATEAU,164279,176846,MIKANG,LALIN,LEA PRI SCH VUNGNI,19,31/12/07/018
PLATEAU,164279,176846,MIKANG,LALIN,MUANPUS,19,31/12/07/009
PLATEAU,164279,176846,MIKANG,KOENOEM 'B',LAMER MARKET SQUARE,5,31/12/06/005
PLATEAU,164279,176846,MIKANG,KOENOEM 'B',PANGSHOT,5,31/12/06/001
PLATEAU,164279,176846,MIKANG,KOENOEM 'B',KONGYA PRY. SCHOOL,5,31/12/06/002
PLATEAU,164279,176846,MIKANG,KOENOEM 'B',KONGBOZUK,5,31/12/06/003
PLATEAU,164279,176846,MIKANG,KOENOEM 'B',TINGZAM,5,31/12/06/004
PLATEAU,164279,176846,MIKANG,KOENOEM 'A',LEA PRI SCH KOEMU,8,31/12/05/008
PLATEAU,164279,176846,MIKANG,KOENOEM 'A',ZAMDER,8,31/12/05/007
PLATEAU,164279,176846,MIKANG,KOENOEM 'A',NORMADIC PRI SCH LASHILIM,8,31/12/05/006
PLATEAU,164279,176846,MIKANG,KOENOEM 'A',ZOMO (P. H. C.),8,31/12/05/004
PLATEAU,164279,176846,MIKANG,KOENOEM 'A',NWOOP,8,31/12/05/003
PLATEAU,164279,176846,MIKANG,KOENOEM 'A',ZOMO PRY. SCHOOL,8,31/12/05/002
PLATEAU,164279,176846,MIKANG,KOENOEM 'A',LIIFIDI  CLINIC,8,31/12/05/001
PLATEAU,164279,176846,MIKANG,KOENOEM 'A',TINGYILSHEN,8,31/12/05/005
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,LATOK I,16,31/14/02/006
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,LGEA PRIMARY SCHOOL PANGSHIP,16,31/14/02/009
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,LATOK II,16,31/14/02/007
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,GYERDO'OP,16,31/14/02/005
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,BONG,16,31/14/02/008
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,LGEA PRIMARY SCHOOL GOECHIM CENTRAL,16,31/14/02/010
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,KOE LAGAN II,16,31/14/02/004
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,GANLAAR,16,31/14/02/011
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,KOE LAGAN I,16,31/14/02/003
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,KOPNAWA PRIMARY SCHOOL,16,31/14/02/013
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,GOEKWAGAR,16,31/14/02/014
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,MARKET SQUARE BONG,16,31/14/02/016
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,LGEA PRIMARY SCHOOL KWAKI,16,31/14/02/012
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,MANGBAR,16,31/14/02/015
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,FUNGLET,16,31/14/02/002
PLATEAU,164279,176846,QUA'AN PAN,DOEMAK-GOECHIM,KOPDANGLOE,16,31/14/02/001
PLATEAU,164279,176846,QUA'AN PAN,BWALL,BAANDONG YAM MARKET,19,31/14/01/011
PLATEAU,164279,176846,QUA'AN PAN,BWALL,JAGAT MARKET SQUARE,19,31/14/01/012
PLATEAU,164279,176846,QUA'AN PAN,BWALL,COCIN PRIMARY SCHOOL DUNGPANG,19,31/14/01/008
PLATEAU,164279,176846,QUA'AN PAN,BWALL,KOPLONG,19,31/14/01/016
PLATEAU,164279,176846,QUA'AN PAN,BWALL,LAGAI,19,31/14/01/015
PLATEAU,164279,176846,QUA'AN PAN,BWALL,BA'AP II,19,31/14/01/019
PLATEAU,164279,176846,QUA'AN PAN,BWALL,NKUM A,19,31/14/01/003
PLATEAU,164279,176846,QUA'AN PAN,BWALL,LEA PRIMARY SCHOOL DUNGRAS,19,31/14/01/013
PLATEAU,164279,176846,QUA'AN PAN,BWALL,BWALLYIM MARKET SQUARE,19,31/14/01/007
PLATEAU,164279,176846,QUA'AN PAN,BWALL,NAKUM UNG. ISHAYA 'A',19,31/14/01/005
PLATEAU,164279,176846,QUA'AN PAN,BWALL,BA'AP I,19,31/14/01/018
PLATEAU,164279,176846,QUA'AN PAN,BWALL,GEOPIL,19,31/14/01/002
PLATEAU,164279,176846,QUA'AN PAN,BWALL,LAAR,19,31/14/01/017
PLATEAU,164279,176846,QUA'AN PAN,BWALL,NOMADIC PRIMARY SCHOOL NAGANG,19,31/14/01/014
PLATEAU,164279,176846,QUA'AN PAN,BWALL,NAKUM UNG. ISHAYA 'B',19,31/14/01/006
PLATEAU,164279,176846,QUA'AN PAN,BWALL,LEA PRIMARY SCHOOL GOETANGPIL,19,31/14/01/009
PLATEAU,164279,176846,QUA'AN PAN,BWALL,BWALL CENTRAL/TANBA,19,31/14/01/001
PLATEAU,164279,176846,QUA'AN PAN,BWALL,NKUM B,19,31/14/01/004
PLATEAU,164279,176846,QUA'AN PAN,BWALL,YANGSHONG,19,31/14/01/010
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH EAST,LEA PRI SCH TAHKHIFONG,9,31/12/04/008
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH EAST,LEA PRI SCH GHENKYE,9,31/12/04/009
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH EAST,KONGNATI,9,31/12/04/003
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH EAST,JIMAKWI,9,31/12/04/002
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH EAST,LANIL RHOTA,9,31/12/04/005
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH EAST,WAI/GWAR,9,31/12/04/004
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH EAST,PENSONG,9,31/12/04/006
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH EAST,KILA NORTH RHOTA,9,31/12/04/001
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH EAST,MULAKSHEN,9,31/12/04/007
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH,PITOP N. R.C.M. SCHOOL,6,31/12/03/001
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH,GHAKBAP,6,31/12/03/006
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH,GIMGIM NORTH EKAN SCHOOL,6,31/12/03/002
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH,SHOSHAL,6,31/12/03/003
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH,PANGLANG,6,31/12/03/005
PLATEAU,164279,176846,MIKANG,GARKAWA NORTH,GOVERNMENT COLLEGE,6,31/12/03/004
PLATEAU,164279,176846,MIKANG,GARKAWA CENTRAL,ANGUWAN HAUSAWA,8,31/12/02/002
PLATEAU,164279,176846,MIKANG,GARKAWA CENTRAL,KILLA/NGU LEA PRI SCH,8,31/12/02/008
PLATEAU,164279,176846,MIKANG,GARKAWA CENTRAL,LONGKROM,8,31/12/02/001
PLATEAU,164279,176846,MIKANG,GARKAWA CENTRAL,BIRI PHC CLINIC,8,31/12/02/007
PLATEAU,164279,176846,MIKANG,GARKAWA CENTRAL,NLA,8,31/12/02/006
PLATEAU,164279,176846,MIKANG,GARKAWA CENTRAL,YWOMPRAH MARKET SQUARE,8,31/12/02/005
PLATEAU,164279,176846,MIKANG,GARKAWA CENTRAL,UNGUWAN GALADIMA,8,31/12/02/004
PLATEAU,164279,176846,MIKANG,GARKAWA CENTRAL,GIMGIM S/ANG. JUKUN,8,31/12/02/003
PLATEAU,164279,176846,MIKANG,BALTEP,LEA LONGKAT,13,31/12/01/012
PLATEAU,164279,176846,MIKANG,BALTEP,LEA PANGPIT,13,31/12/01/011
PLATEAU,164279,176846,MIKANG,BALTEP,BALTEP,13,31/12/01/005
PLATEAU,164279,176846,MIKANG,BALTEP,KONGWAN,13,31/12/01/001
PLATEAU,164279,176846,MIKANG,BALTEP,PANGOETIP,13,31/12/01/002
PLATEAU,164279,176846,MIKANG,BALTEP,DIN L.E.A PRY. SCHOOL,13,31/12/01/003
PLATEAU,164279,176846,MIKANG,BALTEP,KWOM LEA PRI SCH,13,31/12/01/013
PLATEAU,164279,176846,MIKANG,BALTEP,TALME,13,31/12/01/004
PLATEAU,164279,176846,MIKANG,BALTEP,DIN. L.E.A. SCHOOL,13,31/12/01/006
PLATEAU,164279,176846,MIKANG,BALTEP,LEA PUKIEN,13,31/12/01/007
PLATEAU,164279,176846,MIKANG,BALTEP,KABANG,13,31/12/01/008
PLATEAU,164279,176846,MIKANG,BALTEP,BALTEP PHC CLINIC,13,31/12/01/010
PLATEAU,164279,176846,MIKANG,BALTEP,LADWAM MARKET SQUARE,13,31/12/01/009
PLATEAU,164279,176846,PANKSHIN,WOKKOS,KOR-TAZUK,16,31/13/12/015
PLATEAU,164279,176846,PANKSHIN,WOKKOS,KA'AP,16,31/13/12/014
PLATEAU,164279,176846,PANKSHIN,WOKKOS,LEPBWAI,16,31/13/12/013
PLATEAU,164279,176846,PANKSHIN,WOKKOS,CHIJIMIN,16,31/13/12/012
PLATEAU,164279,176846,PANKSHIN,WOKKOS,DANG-DAKUP,16,31/13/12/011
PLATEAU,164279,176846,PANKSHIN,WOKKOS,LEPSHIT,16,31/13/12/010
PLATEAU,164279,176846,PANKSHIN,WOKKOS,MANTOM,16,31/13/12/009
PLATEAU,164279,176846,PANKSHIN,WOKKOS,KWALLA,16,31/13/12/008
PLATEAU,164279,176846,PANKSHIN,WOKKOS,GILLE,16,31/13/12/007
PLATEAU,164279,176846,PANKSHIN,WOKKOS,TAZUK II,16,31/13/12/006
PLATEAU,164279,176846,PANKSHIN,WOKKOS,TAZUK I,16,31/13/12/005
PLATEAU,164279,176846,PANKSHIN,WOKKOS,DIKKAL,16,31/13/12/004
PLATEAU,164279,176846,PANKSHIN,WOKKOS,DANG,16,31/13/12/003
PLATEAU,164279,176846,PANKSHIN,WOKKOS,JIMIN,16,31/13/12/002
PLATEAU,164279,176846,PANKSHIN,WOKKOS,ISKEP/BUTAL,16,31/13/12/001
PLATEAU,164279,176846,PANKSHIN,WOKKOS,TUWALK SEPO,16,31/13/12/016
PLATEAU,164279,176846,PANKSHIN,TAL,MUDONG,11,31/13/11/011
PLATEAU,164279,176846,PANKSHIN,TAL,TANGGE,11,31/13/11/010
PLATEAU,164279,176846,PANKSHIN,TAL,BALONG,11,31/13/11/009
PLATEAU,164279,176846,PANKSHIN,TAL,MUNGNE,11,31/13/11/008
PLATEAU,164279,176846,PANKSHIN,TAL,KYAM,11,31/13/11/007
PLATEAU,164279,176846,PANKSHIN,TAL,DASUWANG II,11,31/13/11/006
PLATEAU,164279,176846,PANKSHIN,TAL,DASUWANG I,11,31/13/11/005
PLATEAU,164279,176846,PANKSHIN,TAL,KWAHI,11,31/13/11/004
PLATEAU,164279,176846,PANKSHIN,TAL,KWONYA,11,31/13/11/003
PLATEAU,164279,176846,PANKSHIN,TAL,NGEM,11,31/13/11/002
PLATEAU,164279,176846,PANKSHIN,TAL,BALONG,11,31/13/11/001
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),BEREK,14,31/13/10/013
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),LUGOR,14,31/13/10/012
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),GUNG,14,31/13/10/003
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),DUNGYE,14,31/13/10/005
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),MANGET,14,31/13/10/004
